sku,weight
QCNBB001790,2.5
QCNBB001791,2.5
QCNBB001792,2.5
QCNBB001793,2.5
QCNBB001794,2.5
QCNBB001795,2.5
SYGNBQB0324,2.5
SYGNBQB0325,2.5
QCNBB001797,2.5
QCNBB001798,2.5
QCNBA000001,2.5
QCNBA000002,2.5
QCNBA000003,2.5
QCNBA000004,2.5
QCNBA000005,2.5
QCNBA000006,2.5
QCNBA000007,2.5
QCNBA000008,2.5
QCNBA000009,2.5
QCNBA000010,2.5
QCNBA000011,2.5
QCNBA000012,2.5
QCNBA000013,2.5
QCNBA000014,2.5
QCNBA000015,2.5
QCNBA000016,2.5
QCNBA000017,2.5
QCNBA000018,2.5
QCNBA000019,2.5
QCNBA000020,2.5
QCNBA000021,2.5
QCNBA000022,2.5
QCNBA000023,2.5
QCNBA000024,2.5
QCNBA000025,2.5
QCNBA000026,2.5
QCNBA000027,2.5
QCNBA000028,2.5
QCNBA000029,2.5
QCNBA000030,2.5
QCNBA000031,2.5
QCNBA000032,2.5
QCNBA000033,2.5
QCNBA000034,2.5
QCNBA000035,2.5
QCNBA000036,2.5
QCNBA000037,2.5
QCNBA000038,2.5
QCNBA000039,2.5
QCNBA000040,2.5
QCNBA000041,2.5
QCNBA000042,2.5
QCNBA000043,2.5
QCNBA000044,2.5
QCNBA000045,2.5
QCNBA000046,2.5
QCNBA000047,2.5
QCNBA000048,2.5
QCNBA000049,2.5
QCNBA000050,2.5
QCNBA000051,2.5
QCNBA000052,2.5
QCNBA000053,2.5
QCNBA000054,2.5
QCNBA000055,2.5
QCNBA000056,2.5
QCNBA000057,2.5
QCNBA000058,2.5
QCNBA000059,2.5
QCNBA000060,2.5
QCNBA000061,2.5
QCNBA000062,2.5
QCNBA000063,2.5
SYGNBQB0326,2.5
SYGNBQB0327,2.5
QCNBB001812,2.5
QCNBB001814,2.5
QCNBB001815,2.5
QCNBB001816,2.5
QCNBB001817,2.5
QCNBB001818,2.5
QCNBB001819,2.5
QCNBB001824,2.5
QCNBB001825,2.5
QCNBB001826,2.5
QCNBB001827,2.5
QCNBB001828,2.5
QCNBB001829,2.5
QCNBB001833,2.5
QCNBB001834,2.5
QCNBB001835,2.5
QCNBB001838,2.5
QCNBB001839,2.5
QCNBB001840,2.5
QCNBB001841,2.5
QCNBB001842,2.5
QCNBB001843,2.5
QCNBB001844,2.5
QCNBB001845,2.5
QCNBB001846,2.5
QCNBB001847,2.5
QCNBB001848,2.5
QCNBB001849,2.5
QCNBB001850,2.5
QCNBB001851,2.5
QCNBB001852,2.5
QCNBB001853,2.5
QCNBB001854,2.5
QCNBB001855,2.5
QCNBB001856,2.5
QCNBB001857,2.5
QCNBB001858,2.5
QCNBB001859,2.5
QCNBB001860,2.5
QCNBB001861,2.5
QCNBB001862,2.5
SYGNBQB0328,2.5
QCNBB001876,2.5
QCNBB001877,2.5
QCNBB001878,2.5
SYGNBAS0334,2.5
SYGNBAS0336,2.5
SYGNBAS0339,2.5
QCNBB001879,2.5
QCNBB001880,2.5
QCNBB001881,2.5
QCNBB001882,2.5
QCNBB001883,2.5
QCNBB001884,2.5
QCNBB001885,2.5
QCNBB001886,2.5
QCNBB001887,2.5
QCNBB001888,2.5
SYGNBQB0427,2.5
QCNBB001889,2.5
QCNBB001890,2.5
QCNBB001891,2.5
QCNBB001892,2.5
QCNBB001893,2.5
QCNBB001894,2.5
QCNBB001895,2.5
QCNBB001896,2.5
QCNBB001897,2.5
QCNBB001898,2.5
QCNBB001899,2.5
QCNBB001900,2.5
QCNBB001902,2.5
QCNBB001903,2.5
QCNBB001904,2.5
QCNBB001905,2.5
QCNBB001906,2.5
QCNBB001907,2.5
QCNBB000661,2.5
QCNBB000665,2.5
QCNBB000805,2.5
SYGNBQB0055,2.5
SYGNBQB0019,2.5
SYGNBQB0022,2.5
SYGNBQB0046,2.5
SYGNBQB0072,2.5
SYGNBQB0039,2.5
QCNBA000064,2.5
QCNBA000065,2.5
QCNBA000066,2.5
QCNBA000067,2.5
QCNBA000068,2.5
QCNBA000069,2.5
QCNBA000070,2.5
QCNBA000071,2.5
QCNBA000072,2.5
QCNBA000073,2.5
QCNBA000074,2.5
QCNBA000075,2.5
QCNBA000076,2.5
QCNBA000077,2.5
QCNBA000078,2.5
QCNBA000079,2.5
QCNBA000080,2.5
QCNBA000081,2.5
QCNBA000082,2.5
QCNBA000083,2.5
QCNBA000084,2.5
QCNBA000085,2.5
QCNBA000086,2.5
QCNBA000087,2.5
QCNBA000088,2.5
QCNBA000089,2.5
QCNBA000090,2.5
QCNBA000091,2.5
QCNBA000092,2.5
QCNBA000093,2.5
QCNBB001915,2.5
SYGNBQB0428,2.5
QCNBB001917,2.5
QCNBB001918,2.5
QCNBB001919,2.5
QCNBB001920,2.5
SYGNBQB0429,2.5
QCNBB001921,2.5
QCNBB001922,2.5
QCNBB001923,2.5
QCNBB001924,2.5
QCNBB001925,2.5
OPNBNTF0215,2.5
QCNBB001935,2.5
SYGNBQB0439,2.5
SYGNBQB0479,2.5
SYGNBQB0480,2.5
QCNBB001936,2.5
QCNBB001937,2.5
SYGNBQB0481,2.5
QCNBB001938,2.5
QCNBB001952,2.5
SYGNBQB0482,2.5
SYGNBQB0483,2.5
SYGNBQB0484,2.5
SYGNBQB0485,2.5
QCNBB001939,2.5
SYGNBQB0486,2.5
QCNBB001940,2.5
SYGNBQB0487,2.5
QCNBB001941,2.5
QCNBB001942,2.5
QCNBB001943,2.5
QCNBB001944,2.5
SYGNBQB0488,2.5
SYGNBQB0489,2.5
QCNBB001945,2.5
SYGNBQB0490,2.5
SYGNBQB0491,2.5
SYGNBQB0492,2.5
QCNBB001946,2.5
QCNBB001947,2.5
SYGNBQB0493,2.5
SYGNBQB0494,2.5
SYGNBQB0495,2.5
QCNBB001948,2.5
SYGNBQB0496,2.5
SYGNBQB0497,2.5
QCNBB001949,2.5
SYGNBQB0498,2.5
SYGNBQB0499,2.5
SYGNBQB0500,2.5
QCNBB001950,2.5
QCNBB001951,2.5
SYGNBAS0342,2.5
SYGNBAS0346,2.5
SYGNBAS0347,2.5
SYGNBAS0349,2.5
SYGNBAS0350,2.5
SYGNBAS0352,2.5
SYGNBAS0354,2.5
SYGNBAS0355,2.5
SYGNBAS0357,2.5
SYGNBAS0359,2.5
SYGNBAS0360,2.5
SYGNBAS0363,2.5
SYGNBAS0364,2.5
SYGNBAS0365,2.5
SYGNBAS0367,2.5
SYGNBAS0368,2.5
SYGNBAS0370,2.5
SYGNBAS0371,2.5
SYGNBAS0372,2.5
SYGNBAS0373,2.5
SYGNBAS0374,2.5
SYGNBAS0375,2.5
SYGNBAS0376,2.5
SYGNBAS0377,2.5
SYGNBAS0378,2.5
SYGNBAS0379,2.5
SYGNBAS0380,2.5
SYGNBAS0381,2.5
SYGNBAS0382,2.5
SYGNBAS0383,2.5
SYGNBAS0384,2.5
SYGNBAS0385,2.5
SYGNBAS0386,2.5
SYGNBAS0387,2.5
SYGNBAS0388,2.5
SYGNBAS0390,2.5
SYGNBAS0392,2.5
SYGNBAS0395,2.5
SYGNBAS0396,2.5
SYGNBAS0400,2.5
SYGNBAS0403,2.5
SYGNBAS0404,2.5
SYGNBAS0405,2.5
SYGNBAS0407,2.5
SYGNBAS0408,2.5
SYGNBAS0410,2.5
SYGNBAS0411,2.5
SYGNBAS0418,2.5
SYGNBAS0419,2.5
SYGNBAS0420,2.5
SYGNBAS0421,2.5
SYGNBAS0422,2.5
QCNBA000094,2.5
QCNBA000095,2.5
QCNBA000096,2.5
QCNBA000097,2.5
QCNBA000098,2.5
QCNBA000099,2.5
QCNBA000100,2.5
QCNBA000101,2.5
QCNBA000102,2.5
QCNBA000103,2.5
QCNBA000104,2.5
QCNBA000105,2.5
QCNBA000106,2.5
QCNBA000107,2.5
QCNBA000108,2.5
QCNBA000109,2.5
QCNBA000110,2.5
QCNBA000111,2.5
QCNBA000112,2.5
QCNBA000113,2.5
QCNBA000114,2.5
QCNBA000115,2.5
QCNBA000116,2.5
QCNBA000117,2.5
QCNBA000118,2.5
QCNBA000119,2.5
QCNBA000120,2.5
QCNBA000121,2.5
QCNBA000122,2.5
QCNBA000123,2.5
QCNBA000124,2.5
QCNBA000125,2.5
QCNBA000126,2.5
QCNBA000127,2.5
QCNBA000128,2.5
QCNBA000129,2.5
QCNBA000130,2.5
QCNBA000131,2.5
QCNBA000132,2.5
QCNBA000133,2.5
QCNBA000134,2.5
QCNBA000135,2.5
QCNBA000136,2.5
QCNBA000137,2.5
QCNBA000138,2.5
QCNBA000139,2.5
QCNBA000140,2.5
QCNBA000141,2.5
QCNBA000142,2.5
QCNBA000143,2.5
QCNBA000144,2.5
QCNBA000145,2.5
QCNBA000146,2.5
QCNBA000147,2.5
QCNBA000148,2.5
QCNBA000149,2.5
QCNBA000150,2.5
QCNBA000151,2.5
QCNBA000152,2.5
QCNBA000153,2.5
QCNBA000154,2.5
QCNBA000155,2.5
QCNBA000156,2.5
QCNBA000157,2.5
QCNBA000158,2.5
QCNBA000159,2.5
QCNBA000160,2.5
QCNBA000161,2.5
QCNBA000162,2.5
QCNBA000163,2.5
QCNBA000164,2.5
QCNBA000165,2.5
QCNBA000166,2.5
QCNBA000167,2.5
QCNBA000168,2.5
QCNBA000169,2.5
QCNBA000170,2.5
QCNBA000171,2.5
QCNBA000172,2.5
QCNBA000173,2.5
QCNBA000174,2.5
QCNBA000175,2.5
QCNBA000176,2.5
QCNBA000177,2.5
QCNBA000178,2.5
QCNBA000179,2.5
QCNBA000180,2.5
QCNBA000181,2.5
QCNBA000182,2.5
QCNBA000183,2.5
QCNBA000184,2.5
QCNBA000185,2.5
QCNBA000186,2.5
QCNBA000187,2.5
QCNBA000188,2.5
QCNBA000189,2.5
QCNBA000190,2.5
QCNBA000191,2.5
QCNBA000192,2.5
QCNBA000193,2.5
QCNBA000194,2.5
QCNBA000195,2.5
QCNBA000196,2.5
QCNBA000197,2.5
QCNBA000198,2.5
QCNBA000199,2.5
QCNBA000200,2.5
QCNBA000201,2.5
QCNBA000202,2.5
QCNBA000203,2.5
QCNBA000204,2.5
QCNBA000205,2.5
QCNBA000206,2.5
QCNBA000207,2.5
QCNBA000208,2.5
QCNBA000209,2.5
QCNBA000210,2.5
QCNBA000211,2.5
QCNBA000212,2.5
QCNBA000213,2.5
QCNBA000214,2.5
QCNBA000215,2.5
QCNBA000216,2.5
QCNBA000217,2.5
QCNBA000218,2.5
QCNBA000219,2.5
QCNBA000220,2.5
QCNBA000221,2.5
QCNBB001962,2.5
SYGNBQB0501,2.5
SYGNBQB0502,2.5
QCNBB001963,2.5
SYGNBQB0503,2.5
SYGNBQB0504,2.5
SYGNBQB0505,2.5
SYGNBQB0506,2.5
QCNBB001964,2.5
SYGNBQB0507,2.5
SYGNBQB0508,2.5
SYGNBQB0509,2.5
QCNBB001965,2.5
QCNBB001966,2.5
SYGNBQB0510,2.5
SYGNBQB0511,2.5
SYGNBQB0512,2.5
SYGNBQB0513,2.5
SYGNBQB0514,2.5
SYGNBQB0515,2.5
QCNBB001967,2.5
SYGNBQB0516,2.5
QCNBB001968,2.5
SYGNBQB0517,2.5
QCNBB001969,2.5
QCNBB001970,2.5
QCNBB001971,2.5
QCNBB001972,2.5
QCNBB001973,2.5
QCNBB001974,2.5
SYGNBQB0518,2.5
QCNBB001975,2.5
QCNBB001976,2.5
SYGNBQB0519,2.5
QCNBB001977,2.5
SYGNBQB0520,2.5
QCNBB001978,2.5
QCNBB001979,2.5
SYGNBQB0521,2.5
SYGNBQB0522,2.5
SYGNBQB0523,2.5
SYGNBQB0524,2.5
SYGNBQB0525,2.5
SYGNBQB0526,2.5
SYGNBQB0527,2.5
SYGNBQB0528,2.5
QCNBB001980,2.5
SYGNBQB0529,2.5
SYGNBQB0530,2.5
SYGNBQB0531,2.5
SYGNBQB0532,2.5
SYGNBQB0533,2.5
SYGNBQB0534,2.5
SYGNBQB0535,2.5
SYGNBQB0536,2.5
SYGNBQB0537,2.5
SYGNBQB0538,2.5
SYGNBQB0539,2.5
SYGNBQB0540,2.5
SYGNBQB0541,2.5
SYGNBQB0542,2.5
SYGNBQB0543,2.5
SYGNBQB0544,2.5
SYGNBQB0545,2.5
SYGNBQB0546,2.5
SYGNBQB0547,2.5
SYGNBQB0548,2.5
SYGNBQB0549,2.5
SYGNBQB0550,2.5
SYGNBQB0551,2.5
SYGNBQB0552,2.5
SYGNBQB0553,2.5
SYGNBQB0554,2.5
SYGNBQB0555,2.5
SYGNBQB0556,2.5
SYGNBQB0557,2.5
SYGNBQB0558,2.5
SYGNBQB0559,2.5
SYGNBQB0560,2.5
SYGNBQB0561,2.5
SYGNBQB0562,2.5
SYGNBQB0563,2.5
SYGNBQB0564,2.5
SYGNBQB0565,2.5
SYGNBQB0566,2.5
SYGNBQB0567,2.5
SYGNBQB0568,2.5
SYGNBQB0569,2.5
SYGNBQB0570,2.5
SYGNBQB0571,2.5
QCNBB001981,2.5
SYGNBQB0572,2.5
SYGNBQB0573,2.5
SYGNBQB0574,2.5
SYGNBQB0575,2.5
SYGNBQB0576,2.5
SYGNBQB0577,2.5
SYGNBQB0578,2.5
SYGNBQB0579,2.5
SYGNBQB0580,2.5
SYGNBQB0581,2.5
SYGNBQB0582,2.5
SYGNBQB0583,2.5
SYGNBQB0584,2.5
SYGNBQB0585,2.5
SYGNBQB0586,2.5
SYGNBQB0587,2.5
SYGNBQB0588,2.5
SYGNBQB0589,2.5
SYGNBQB0590,2.5
SYGNBQB0591,2.5
SYGNBQB0592,2.5
SYGNBQB0593,2.5
SYGNBQB0594,2.5
SYGNBQB0595,2.5
SYGNBQB0596,2.5
SYGNBQB0597,2.5
SYGNBQB0598,2.5
SYGNBQB0599,2.5
SYGNBQB0600,2.5
SYGNBQB0601,2.5
SYGNBQB0602,2.5
SYGNBQB0603,2.5
SYGNBQB0604,2.5
SYGNBQB0605,2.5
SYGNBQB0606,2.5
SYGNBQB0607,2.5
SYGNBQB0608,2.5
SYGNBQB0609,2.5
SYGNBQB0610,2.5
SYGNBQB0611,2.5
QCNBB001982,2.5
QCNBB001983,2.5
QCNBB001984,2.5
QCNBB001985,2.5
QCNBB001986,2.5
QCNBB001987,2.5
QCNBB001988,2.5
QCNBB001989,2.5
QCNBB001990,2.5
QCNBB001991,2.5
QCNBB001992,2.5
QCNBB001993,2.5
QCNBB001994,2.5
QCNBB001995,2.5
QCNBB001996,2.5
QCNBB001997,2.5
QCNBB001998,2.5
QCNBB001999,2.5
QCNBB002000,2.5
QCNBB002001,2.5
QCNBB002002,2.5
QCNBB002003,2.5
QCNBB002004,2.5
QCNBB002005,2.5
QCNBB002006,2.5
QCNBB002007,2.5
QCNBB002008,2.5
QCNBB002009,2.5
QCNBB002010,2.5
QCNBB002011,2.5
QCNBB002012,2.5
QCNBB002013,2.5
QCNBB002014,2.5
QCNBB002015,2.5
QCNBB002016,2.5
QCNBB002017,2.5
QCNBB002018,2.5
QCNBB002019,2.5
QCNBB002020,2.5
QCNBB002021,2.5
QCNBB002022,2.5
QCNBB002023,2.5
QCNBB002024,2.5
QCNBA000222,2.5
QCNBA000225,2.5
QCNBA000228,2.5
QCNBA000229,2.5
QCNBA000230,2.5
QCNBA000231,2.5
QCNBA000232,2.5
QCNBA000235,2.5
QCNBA000236,2.5
QCNBA000238,2.5
QCNBA000239,2.5
QCNBA000240,2.5
QCNBA000242,2.5
QCNBA000244,2.5
QCNBA000245,2.5
QCNBA000246,2.5
QCNBA000247,2.5
QCNBA000248,2.5
QCNBA000249,2.5
QCNBA000251,2.5
QCNBA000252,2.5
QCNBA000253,2.5
QCNBA000254,2.5
QCNBA000259,2.5
QCNBA000260,2.5
QCNBA000223,2.5
QCNBA000226,2.5
QCNBA000227,2.5
QCNBA000233,2.5
QCNBA000234,2.5
QCNBA000237,2.5
QCNBA000241,2.5
QCNBA000243,2.5
QCNBA000250,2.5
QCNBA000255,2.5
QCNBA000256,2.5
QCNBA000257,2.5
QCNBA000258,2.5
QCNBA000273,2.5
QCNBA000277,2.5
QCNBA000280,2.5
QCNBA000283,2.5
QCNBA000284,2.5
QCNBA000287,2.5
QCNBA000274,2.5
QCNBA000275,2.5
QCNBA000276,2.5
QCNBA000278,2.5
QCNBA000279,2.5
QCNBA000281,2.5
QCNBA000282,2.5
QCNBA000285,2.5
QCNBA000286,2.5
QCNBA000288,2.5
QCNBB002064,2.5
QCNBB002065,2.5
QCNBB002066,2.5
QCNBB002067,2.5
QCNBB002068,2.5
QCNBB002069,2.5
QCNBB002070,2.5
QCNBB002071,2.5
QCNBB002072,2.5
QCNBB002073,2.5
QCNBB002074,2.5
QCNBB002075,2.5
QCNBB002076,2.5
QCNBB002077,2.5
QCNBB002078,2.5
QCNBB002079,2.5
QCNBB002080,2.5
QCNBB002081,2.5
QCNBB002082,2.5
QCNBB002083,2.5
QCNBB002085,2.5
QCNBB002086,2.5
QCNBB002087,2.5
QCNBB002088,2.5
QCNBB002089,2.5
QCNBB002090,2.5
QCNBB002092,2.5
QCNBB002093,2.5
QCNBB002094,2.5
QCNBB002095,2.5
QCNBB002097,2.5
QCNBB002098,2.5
QCNBB002099,2.5
QCNBB002100,2.5
QCNBB002101,2.5
QCNBB002102,2.5
QCNBB002103,2.5
QCNBB002104,2.5
QCNBB002105,2.5
QCNBB002106,2.5
QCNBB002107,2.5
QCNBB002109,2.5
QCNBA000289,2.5
QCNBA000290,2.5
QCNBA000291,2.5
QCNBA000292,2.5
QCNBA000293,2.5
QCNBA000295,2.5
QCNBA000296,2.5
QCNBA000297,2.5
QCNBA000298,2.5
QCNBB002110,2.5
QCNBA000302,2.5
QCNBB002045,2.5
QCNBA000303,2.5
QCNBA000304,2.5
QCNBA000305,2.5
QCNBA000306,2.5
QCNBA000307,2.5
QCNBA000308,2.5
QCNBA000309,2.5
QCNBA000311,2.5
QCNBA000312,2.5
QCNBB002115,2.5
QCNBB002117,2.5
OPNBNTF0256,2.5
QCNBB002143,2.5
QCNBB000444,2.5
QCNBA000353,2.5
REFLLTE5420CI5G1,2.5
QCNBB002147,2.5
QCNBB002149,2.5
QCNBB002161,2.5
QCNBB002162,2.5
QCNBB002163,2.5
QCNBB002164,2.5
QCNBB002166,2.5
QCNBB002167,2.5
QCNBB002176,2.5
QCNBB000479,2.5
QCNBB002142,2.5
QCNBB002145,2.5
QCNBB002173,2.5
QCNBB002175,2.5
QCNBB002180,2.5
QCNBA000395,2.5
QCNBA000396,2.5
QCNBA000397,2.5
QCNBA000398,2.5
QCNBA000399,2.5
QCNBA000400,2.5
QCNBA000401,2.5
QCNBA000402,2.5
QCNBA000403,2.5
QCNBA000404,2.5
QCNBA000405,2.5
QCNBA000406,2.5
QCNBA000407,2.5
QCNBA000408,2.5
QCNBA000409,2.5
QCNBA000410,2.5
QCNBA000411,2.5
QCNBA000412,2.5
QCNBA000413,2.5
QCNBA000414,2.5
QCNBA000415,2.5
QCNBA000416,2.5
QCNBA000417,2.5
QCNBA000418,2.5
QCNBA000419,2.5
QCNBA000420,2.5
QCNBA000421,2.5
QCNBA000422,2.5
QCNBA000423,2.5
QCNBA000424,2.5
QCNBA000425,2.5
QCNBA000426,2.5
QCNBA000427,2.5
QCNBA000428,2.5
QCNBA000429,2.5
QCNBA000430,2.5
QCNBA000431,2.5
QCNBA000432,2.5
QCNBA000433,2.5
QCNBA000434,2.5
QCNBA000435,2.5
QCNBA000436,2.5
QCNBA000437,2.5
QCNBA000438,2.5
QCNBA000439,2.5
QCNBA000440,2.5
QCNBA000441,2.5
QCNBA000442,2.5
QCNBA000443,2.5
QCNBA000444,2.5
QCNBA000445,2.5
QCNBA000446,2.5
QCNBA000447,2.5
QCNBA000448,2.5
QCNBA000449,2.5
QCNBA000450,2.5
QCNBA000451,2.5
QCNBA000452,2.5
QCNBA000453,2.5
QCNBA000454,2.5
QCNBA000455,2.5
QCNBA000456,2.5
QCNBA000457,2.5
QCNBA000458,2.5
QCNBA000459,2.5
QCNBA000460,2.5
QCNBA000461,2.5
QCNBA000462,2.5
QCNBA000463,2.5
QCNBA000464,2.5
QCNBA000465,2.5
QCNBA000466,2.5
QCNBA000467,2.5
QCNBA000468,2.5
QCNBA000469,2.5
QCNBA000470,2.5
QCNBA000471,2.5
QCNBA000472,2.5
QCNBA000473,2.5
QCNBA000474,2.5
QCNBA000475,2.5
QCNBA000476,2.5
QCNBA000477,2.5
QCNBA000478,2.5
QCNBA000479,2.5
QCNBA000480,2.5
QCNBA000481,2.5
QCNBA000482,2.5
QCNBA000483,2.5
QCNBA000484,2.5
QCNBA000485,2.5
QCNBA000486,2.5
QCNBA000487,2.5
QCNBA000488,2.5
QCNBA000489,2.5
QCNBA000490,2.5
QCNBA000491,2.5
QCNBA000492,2.5
QCNBB002042,2.5
QCNBB002043,2.5
QCNBB002044,2.5
QCNBB002046,2.5
QCNBB002047,2.5
QCNBB002048,2.5
QCNBB002049,2.5
QCNBB002050,2.5
QCNBB002051,2.5
QCNBB002052,2.5
QCNBB002053,2.5
QCNBB002056,2.5
QCNBB002057,2.5
QCNBB002058,2.5
QCNBB002059,2.5
QCNBB002060,2.5
QCNBB002061,2.5
QCNBB002063,2.5
QCNBA000313,2.5
QCNBA000328,2.5
QCNBA000331,2.5
QCNBA000333,2.5
QCNBA000336,2.5
QCNBB002179,2.5
QCNBB002181,2.5
QCNBB002132,2.5
QCNBB002133,2.5
QCNBB002140,2.5
QCNBA000325,2.5
QCNBA000339,2.5
QCNBA000340,2.5
QCNBA000341,2.5
QCNBA000342,2.5
QCNBA000343,2.5
QCNBA000344,2.5
QCNBA000345,2.5
QCNBA000346,2.5
QCNBA000347,2.5
QCNBA000348,2.5
QCNBA000349,2.5
QCNBA000350,2.5
QCNBA000351,2.5
QCNBA000352,2.5
QCNBA000354,2.5
QCNBA000355,2.5
QCNBA000356,2.5
QCNBA000357,2.5
QCNBA000358,2.5
QCNBA000359,2.5
QCNBA000360,2.5
QCNBA000361,2.5
QCNBA000362,2.5
QCNBA000363,2.5
QCNBA000364,2.5
QCNBA000365,2.5
QCNBA000366,2.5
QCNBA000367,2.5
QCNBA000368,2.5
QCNBA000369,2.5
QCNBA000370,2.5
QCNBA000371,2.5
QCNBA000372,2.5
QCNBA000373,2.5
QCNBA000374,2.5
QCNBA000375,2.5
QCNBA000376,2.5
QCNBA000377,2.5
QCNBA000378,2.5
QCNBA000379,2.5
QCNBA000380,2.5
QCNBA000381,2.5
QCNBA000382,2.5
QCNBA000383,2.5
QCNBA000384,2.5
QCNBA000385,2.5
QCNBA000386,2.5
QCNBA000387,2.5
QCNBA000388,2.5
QCNBA000389,2.5
QCNBA000390,2.5
QCNBA000391,2.5
QCNBA000392,2.5
QCNBA000393,2.5
QCNBA000394,2.5
QCNBB002141,2.5
QCNBB002183,2.5
QCNBB002184,2.5
QCNBB002185,2.5
QCNBB002186,2.5
QCNBB002187,2.5
QCNBB002188,2.5
QCNBB002189,2.5
QCNBB002246,2.5
QCNBB002259,2.5
QCNBB002260,2.5
QCNBB002261,2.5
QCNBB002262,2.5
QCNBB002263,2.5
QCNBB002265,2.5
QCNBB002266,2.5
QCNBB002267,2.5
QCNBB002270,2.5
QCNBB002271,2.5
QCNBB002273,2.5
QCNBB002274,2.5
QCNBB002275,2.5
QCNBB002276,2.5
QCNBB002277,2.5
QCNBB002278,2.5
QCNBB002279,2.5
QCNBB002280,2.5
QCNBB002281,2.5
QCNBB002282,2.5
QCNBA000493,2.5
QCNBA000494,2.5
QCNBA000495,2.5
QCNBA000496,2.5
QCNBA000497,2.5
QCNBA000499,2.5
QCNBA000498,2.5
QCNBAG00493,2.5
QCNBAG00494,2.5
QCNBAG00495,2.5
QCNBAG00496,2.5
QCNBAG00497,2.5
QCNBAG00498,2.5
QCNBAG00499,2.5
QCNBAG00500,2.5
QCNBAG00501,2.5
QCNBAG00502,2.5
QCNBAG00503,2.5
QCNBAG00504,2.5
QCNBAG00505,2.5
QCNBAG00506,2.5
QCNBAG00507,2.5
QCNBAG00508,2.5
QCNBAG00509,2.5
QCNBAG00510,2.5
QCNBAG00511,2.5
QCNBAG00512,2.5
QCNBAG00513,2.5
QCNBAG00514,2.5
QCNBAG00515,2.5
QCNBAG00516,2.5
QCNBAG00517,2.5
QCNBAG00518,2.5
QCNBAG00523,2.5
QCNBAG00525,2.5
QCNBAG00528,2.5
QCNBAG00519,2.5
QCNBAG00526,2.5
QCNBAG00529,2.5
QCNBAG00527,2.5
QCNBAG00521,2.5
QCNBAG00524,2.5
QCNBAG00530,2.5
QCNBAG00531,2.5
QCNBAG00522,2.5
QCNBAG00532,2.5
QCNBAG00533,2.5
QCNBB002229,2.5
QCNBAG00535,2.5
QCNBAG00536,2.5
QCNBAG00537,2.5
QCNBAG00538,2.5
QCNBAG00539,2.5
QCNBA000500,2.5
QCNBA000501,2.5
QCNBA000502,2.5
QCNBA000503,2.5
QCNBA000504,2.5
QCNBA000505,2.5
QCNBA000506,2.5
QCNBA000507,2.5
QCNBA000509,2.5
QCNBA000511,2.5
QCNBA000512,2.5
QCNBA000513,2.5
QCNBA000514,2.5
QCNBA000515,2.5
QCNBA000516,2.5
QCNBAG00542,2.5
QCNBAG00543,2.5
QCNBAG00544,2.5
QCNBAG00545,2.5
QCNBAG00541,2.5
OPNBNTF0302,2.5
OPNBNTF0303,2.5
QCNBAG00546,2.5
QCNBAG00547,2.5
QCNBAG00548,2.5
QCNBAG00549,2.5
QCNBAG00550,2.5
QCNBAG00551,2.5
QCNBAG00552,2.5
QCNBA000517,2.5
QCNBA000518,2.5
QCNBAG00553,2.5
QCNBA000519,2.5
QCNBAG00554,2.5
QCNBAG00555,2.5
QCNBAG00556,2.5
QCNBAG00557,2.5
QCNBAG00558,2.5
QCNBAG00559,2.5
QCNBAG00560,2.5
QCNBAG00561,2.5
QCNBAG00562,2.5
QCNBAG00563,2.5
QCNBA000520,2.5
QCNBA000521,2.5
QCNBAG00564,2.5
QCNBAG00565,2.5
QCNBAG00566,2.5
QCNBAG00567,2.5
QCNBAG00569,2.5
QCNBAG00570,2.5
QCNBAG00571,2.5
QCNBAG00572,2.5
QCNBAG00573,2.5
QCNBAG00574,2.5
QCNBAG00575,2.5
QCNBAG00576,2.5
QCNBAG00568,2.5
QCNBB002292,2.5
QCNBB002293,2.5
QCNBB002290,2.5
QCNBB002294,2.5
QCNBB002295,2.5
QCNBB002287,2.5
QCNBAG00581,2.5
QCNBAG00582,2.5
QCNBAG00583,2.5
QCNBAG00584,2.5
QCNBAG00585,2.5
QCNBAG00586,2.5
OPNBNTF0305,2.5
QCNBA000522,2.5
OPNBNTF0307,2.5
QCNBAG00587,2.5
QCNBAG00588,2.5
QCNBAG00589,2.5
QCNBAG00590,2.5
QCNBAG00592,2.5
QCNBAG00594,2.5
QCNBAG00595,2.5
QCNBAG00596,2.5
QCNBAG00597,2.5
QCNBAG00599,2.5
QCNBAG00601,2.5
QCNBAG00604,2.5
QCNBAG00605,2.5
QCNBAG00606,2.5
QCNBAG00607,2.5
QCNBAG00608,2.5
QCNBAG00609,2.5
QCNBAG00610,2.5
QCNBAG00613,2.5
QCNBAG00614,2.5
QCNBAG00615,2.5
QCNBA000524,2.5
QCNBA000526,2.5
QCNBA000527,2.5
QCNBAG00617,2.5
QCNBAG00620,2.5
QCNBAG00621,2.5
QCNBAG00625,2.5
QCNBAG00626,2.5
QCNBAG00627,2.5
QCNBAG00629,2.5
QCNBAG00630,2.5
QCNBAG00631,2.5
QCNBAG00632,2.5
QCNBAG00633,2.5
QCNBAG00634,2.5
QCNBAG00637,2.5
QCNBAG00638,2.5
QCNBAG00639,2.5
QCNBAG00640,2.5
QCNBB002208,2.5
QCNBB002223,2.5
