sku,description,short_description,imp_desc
QCMBB000223,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
OPMBNTF0259,"<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
"
OPMBNTF0258,"<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
"
QCMBA000016,"<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBB000283,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTF0257,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz quad-core</li></ul>
"
OPMBNTF0300,<li>Front Camera - 5 MP </li>,<li>Front Camera - 5 MP </li>,<li>Front Camera - 5 MP </li>
OPMBNTF0566,<li>Rear Camera  - 13 MP</li>,<li>Rear Camera  - 13 MP</li>,<li>Rear Camera  - 13 MP</li>
QCMBB000222,<li>Resolution -1920x1080 pixels</li>,<li>Resolution -1920x1080 pixels</li>,<li>Resolution -1920x1080 pixels</li>
QCMBB000058,<li>OS -Android </li>,<li>OS -Android </li>,<li>OS -Android </li>
QCMBB000290,<li>Processor - 1.6GHz quad-core</li></ul>,<li>Processor - 1.6GHz quad-core</li></ul>,<li>Processor - 1.6GHz quad-core</li></ul>
QCMBB000292,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTF0490,"<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
"
ASMBA000056,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
ASMBA000057,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS -Android 6.0.1</li>
<li>Processor - 1.1GHz octa-core</li></ul>
"
ASMBA000069,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTFB0022,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0025,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0041,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0046,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0061,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0064,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0151,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0436,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0487,"<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTFB0553,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0081,"<ul><li>5.5-inch display</li>
<li>1.95GHz 8-core processor</li>
<li>21 Megapixel main camera</li>
<li>3100-mAh battery</li>
<li>Android 5.1 Lollipop</li></ul>
","<ul><li>5.5-inch display</li>
<li>1.95GHz 8-core processor</li>
<li>21 Megapixel main camera</li>
<li>3100-mAh battery</li>
<li>Android 5.1 Lollipop</li></ul>
","<ul><li>5.5-inch display</li>
<li>1.95GHz 8-core processor</li>
<li>21 Megapixel main camera</li>
<li>3100-mAh battery</li>
<li>Android 5.1 Lollipop</li></ul>
"
OPMBNTFB0551,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0049,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0059,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0066,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0661,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0564,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0078,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0326,"<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
","<ul><li>Screen Size: 5.5 inches</li>
<li>Speed: 1.4 GHz</li>
<li>OS: Android 5.1 (Lollipop)</li>
<li>Sensor Resolution: 16MP</li></ul>
"
OPMBNTFB0552,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0055,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0024,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>4000 mAh Li-Polymer Battery</li>
<li> Octa Core 1.4GHz Processor</li></ul>"
OPMBNTFB0040,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0027,"<ul><li>OS: Android 5.1</li>
<li>CPU: MediaTek MT6750 (1.5Ghz)</li>
<li>CAMERA: 13MP(Rear) + 16MP(Front)</li>
<li>SCREEN SIZE: 5.5? HD</li>
<li>BATTERY: 3075 MAH</li></ul>
","<ul><li>OS: Android 5.1</li>
<li>CPU: MediaTek MT6750 (1.5Ghz)</li>
<li>CAMERA: 13MP(Rear) + 16MP(Front)</li>
<li>SCREEN SIZE: 5.5? HD</li>
<li>BATTERY: 3075 MAH</li></ul>
","<ul><li>OS: Android 5.1</li>
<li>CPU: MediaTek MT6750 (1.5Ghz)</li>
<li>CAMERA: 13MP(Rear) + 16MP(Front)</li>
<li>SCREEN SIZE: 5.5? HD</li>
<li>BATTERY: 3075 MAH</li></ul>
"
OPMBNTFB0033,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0062,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera  </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTFB0079,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0094,"<ul><li> 5.50-inch touchscreen display</li>
<li>Resolution of 720 * 1280 pixels</li>
<li>1.6GHz quad-core Processor</li></ul>
","<ul><li> 5.50-inch touchscreen display</li>
<li>Resolution of 720 * 1280 pixels</li>
<li>1.6GHz quad-core Processor</li></ul>
","<ul><li> 5.50-inch touchscreen display</li>
<li>Resolution of 720 * 1280 pixels</li>
<li>1.6GHz quad-core Processor</li></ul>
"
OPMBNTFB0660,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0662,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>4100 mAh Li-Polymer Battery</li>
<li>Octa Core 2GHz Processor</li></ul>
"
OPMBNTFB0221,"<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.2 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1920x1080 pixels</li>
<li>OS -Android </li>
<li>Processor - 1.6GHz octa-core</li></ul>
"
