sku,category_ids
QCNBB002187,"3,148"
QCNBB002188,"3,148"
QCNBB002189,"3,148"
QCNBB002246,"3,148"
QCNBB002259,"3,148"
QCNBB002260,"3,148"
QCNBB002261,"3,148"
QCNBB002262,"3,148"
QCNBB002263,"3,148"
QCNBB002265,"3,148"
QCNBB002266,"3,148"
QCNBB002267,"3,148"
QCNBB002270,"3,148"
QCNBB002271,"3,148"
QCNBB002273,"3,148"
QCNBB002274,"3,148"
QCNBB002275,"3,148"
QCNBB002276,"3,148"
QCNBB002277,"3,148"
QCNBB002278,"3,148"
QCNBB002279,"3,148"
QCNBB002280,"3,148"
QCNBB002281,"3,148"
QCNBB002282,"3,148"
QCNBB002229,"3,148"
QCNBB002302,"3,148"
QCNBB002203,"3,148"
QCNBB002296,"3,148"
QCNBB002297,"3,148"
QCNBB002298,"3,148"
QCNBB002299,"3,148"
QCNBB002301,"3,148"
QCNBB002303,"3,148"
QCNBB002304,"3,148"
QCNBB002305,"3,148"
QCNBB002306,"3,148"
QCNBB002307,"3,148"
QCNBB002308,"3,148"
QCNBB002309,"3,148"
QCNBB002292,"3,148"
QCNBB002293,"3,148"
QCNBB002290,"3,148"
QCNBB002294,"3,148"
QCNBB002295,"3,148"
QCNBB002291,"3,148"
QCNBB002289,"3,148"
QCNBB002288,"3,148"
QCNBB002287,"3,148"
QCNBB002313,"3,148"
QCNBB002208,"3,148"
QCNBB002223,"3,148"
QCNBB002300,"3,148"
QCNBB000439,"3,148"
QCNBBG00041,"3,148"
QCNBBG00042,"3,148"
QCNBBG00043,"3,148"
QCNBBG00044,"3,148"
QCNBBG00045,"3,148"
QCNBBG00046,"3,148"
QCNBBG00047,"3,148"
QCNBBG00048,"3,148"
QCNBBG00049,"3,148"
QCNBBG00050,"3,148"
QCNBB002152,"3,148"
QCNBB002153,"3,148"
QCNBB002154,"3,148"
QCNBB002156,"3,148"
QCNBB002157,"3,148"
QCNBB002165,"3,148"
QCNBB002168,"3,148"
QCNBB002169,"3,148"
QCNBB002171,"3,148"
QCNBB002177,"3,148"
QCNBB002247,"3,148"
QCNBB002248,"3,148"
QCNBB002249,"3,148"
QCNBB002250,"3,148"
QCNBB002251,"3,148"
QCNBB002253,"3,148"
QCNBB002254,"3,148"
QCNBB002255,"3,148"
QCNBB002256,"3,148"
QCNBB002257,"3,148"
QCNBB002258,"3,148"
QCNBB002264,"3,148"
QCNBB002268,"3,148"
QCNBB002272,"3,148"
QCNBB002269,"3,148"
