store,websites,attribute_set,type,category_ids,sku,status,visibility,tax_class_id,brands,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,is_in_stock,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,laptop_touchscreen,laptop_battery,color,mapped_status
admin,base,Laptops,simple,"3,11",SYGNBQB0466,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-BXWPA",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-BXWPA",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0467,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-4TDX5",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-4TDX5",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0468,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-6XWEV",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-6XWEV",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0469,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad T420(Core i5 2520M 2.50GHz/4GB/320GB 14"")R8-WMMN",15 Days Testing Warranty.,Thinkpad T420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad T420(Core i5 2520M 2.50GHz/4GB/320GB 14"")R8-WMMN",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0470,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-HGH18",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-HGH18",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0471,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-CKZX2",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-CKZX2",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0472,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")R8-RD8LM",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")R8-RD8LM",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0473,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-0CRDP",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-0CRDP",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0474,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-B5M7F",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-B5M7F",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0475,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-DMT98",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")PB-DMT98",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0476,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-9BGAX",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-9BGAX",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0477,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-X04E6",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-X04E6",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
admin,base,Laptops,simple,"3,11",SYGNBQB0478,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-8ADTC",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Thinkpad L420(Core i5 2520M 2.50GHz/4GB/320GB 14"")LR-8ADTC",simple,15 Days Testing Warranty.,No,No,11.1V--49WH,Black,No
