sku,description,short_description,imp_desc
OPMBNTF0011,"<ul><li> 8 GB ROM</li>
 <li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Li-Ion Battery</li>
<li> Quad Core 1.2GHz Processor</li></ul>
","<ul><li> 8 GB ROM</li>
 <li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Li-Ion Battery</li>
<li> Quad Core 1.2GHz Processor</li></ul>
","<ul><li> 8 GB ROM</li>
 <li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Li-Ion Battery</li>
<li> Quad Core 1.2GHz Processor</li></ul>
"
OPMBNTF0013,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor -  1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor -  1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor -  1.3GHz quad-core</li></ul>
"
ASMBA000029,"<ul><li>Display - 5.25 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.25 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.25 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTF0171,"<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>"
OPMBNTF0060,"<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Battery</li>
<li> Octa Core 1.5GHz Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Battery</li>
<li> Octa Core 1.5GHz Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3000 mAh Battery</li>
<li> Octa Core 1.5GHz Processor</li></ul>
"
OPMBNTF0067,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
"
OPMBNTF0070,"<ul><li>Display - 5.0 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1280x720 pixels</li>
<li>OS -Android Lollipop</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.0 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1280x720 pixels</li>
<li>OS -Android Lollipop</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.0 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1280x720 pixels</li>
<li>OS -Android Lollipop</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTF0074,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor - 1.5GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor - 1.5GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 5.1</li>
<li>Processor - 1.5GHz octa-core</li></ul>
"
QCMBB000134,"<ul><li> 2.8-inch LCD display</li>
<li>Battery: Li-Ion 1200mAh</li>
<li>Data inputs: capacitive touchscreen, accelerometer</li></ul>","<ul><li> 2.8-inch LCD display</li>
<li>Battery: Li-Ion 1200mAh</li>
<li>Data inputs: capacitive touchscreen, accelerometer</li></ul>","<ul><li> 2.8-inch LCD display</li>
<li>Battery: Li-Ion 1200mAh</li>
<li>Data inputs: capacitive touchscreen, accelerometer</li></ul>"
NEWMOB00273,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.2GHz quad-core</li></ul>
"
NEWMOB00274,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.6GHz octa-core</li></ul>
"
OPMBNTF0172,"<ul><li>Dual, GSM + LTE</li><li>13 Megapixel</li><li>5.0 Inches</li><li>Android (Lollipop)</li><li>8 GB</li></ul>","<ul><li>Dual, GSM + LTE</li><li>13 Megapixel</li><li>5.0 Inches</li><li>Android (Lollipop)</li><li>8 GB</li></ul>","<ul><li>Dual, GSM + LTE</li><li>13 Megapixel</li><li>5.0 Inches</li><li>Android (Lollipop)</li><li>8 GB</li></ul>"
NEWMOB00253,"<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>"
NEWMOB00264,"<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3300 mAh Battery</li>
<li> Octa Core 1.6GHz Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3300 mAh Battery</li>
<li> Octa Core 1.6GHz Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>3300 mAh Battery</li>
<li> Octa Core 1.6GHz Processor</li></ul>
"
QCMBB000285,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz octa-core</li></ul>
"
QCMBA000059,"<ul><li>Display - 5.0.1 inches</li>
<li>Front Camera 0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x1800 pixels</li>
<li>OS -Android 4.2</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.0.1 inches</li>
<li>Front Camera 0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x1800 pixels</li>
<li>OS -Android 4.2</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.0.1 inches</li>
<li>Front Camera 0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x1800 pixels</li>
<li>OS -Android 4.2</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBA000021,"<ul><li>Display - 4.50 inches</li>
<li>Front Camera -2  MP </li>
<li>Rear Camera  - 5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.3GHz quad-core</li></ul>
","<ul><li>Display - 4.50 inches</li>
<li>Front Camera -2  MP </li>
<li>Rear Camera  - 5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.3GHz quad-core</li></ul>
","<ul><li>Display - 4.50 inches</li>
<li>Front Camera -2  MP </li>
<li>Rear Camera  - 5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.3GHz quad-core</li></ul>
"
QCMBA000032,"<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.0</li>
<li>Processor -  1GHz</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.0</li>
<li>Processor -  1GHz</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.0</li>
<li>Processor -  1GHz</li></ul>
"
QCMBA000027,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBA000022,"<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 1.9 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 1.9 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 1.9 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBA000047,"<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
"
QCMBA000062,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera 5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  540x960 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBA000019,"<ul><li>Display - 4.30 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.1</li>
<li>Processor - 1.2GHz dual-core</li></ul>
","<ul><li>Display - 4.30 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.1</li>
<li>Processor - 1.2GHz dual-core</li></ul>
","<ul><li>Display - 4.30 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.1</li>
<li>Processor - 1.2GHz dual-core</li></ul>
"
QCMBB000135,"<ul><li>3.14 inch QVGA Display</li>
<li>3MP Rear Camera</li>
<li>1200 mAh Li-Ion Battery</li>
<li>ARM6 Processor</li></ul>
","<ul><li>3.14 inch QVGA Display</li>
<li>3MP Rear Camera</li>
<li>1200 mAh Li-Ion Battery</li>
<li>ARM6 Processor</li></ul>
","<ul><li>3.14 inch QVGA Display</li>
<li>3MP Rear Camera</li>
<li>1200 mAh Li-Ion Battery</li>
<li>ARM6 Processor</li></ul>
"
ASMBA000023,"<ul><li>Display - 4.70 inches</li>
<li>Front Camera -2.1 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 4.70 inches</li>
<li>Front Camera -2.1 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 4.70 inches</li>
<li>Front Camera -2.1 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.8GHz octa-core</li></ul>
"
OPMBNTF0652,"<ul><li>Display - 6 inches</li>
<li>Front Camera -16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -  1080x1920 pixels</li><ul>
","<ul><li>Display - 6 inches</li>
<li>Front Camera -16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -  1080x1920 pixels</li><ul>
","<ul><li>Display - 6 inches</li>
<li>Front Camera -16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -  1080x1920 pixels</li><ul>
"
OPMBNTF0645,"<ul><li>5.7 inch Quad HD Display</li>
<li>16MP Rear Camera</li>
 <li>3.7MP Front Camera</li>
<li>3220 mAh Battery</li></ul>
","<ul><li>5.7 inch Quad HD Display</li>
<li>16MP Rear Camera</li>
 <li>3.7MP Front Camera</li>
<li>3220 mAh Battery</li></ul>
","<ul><li>5.7 inch Quad HD Display</li>
<li>16MP Rear Camera</li>
 <li>3.7MP Front Camera</li>
<li>3220 mAh Battery</li></ul>
"
OPMBNTF0677,"<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
","<ul><li>Display - 4.00 inches</li>
<li>Front Camera -0.3 MP </li>
<li>Rear Camera  -5 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 4.4.2</li>
<li>Processor -  1GHz dual-core</li></ul>
"
QCMBB000310,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor -  1.3GHz quad-core</li></ul>
"
QCMBB000311,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -13 MP</li>
<li>Resolution -  720x1280 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTF0650,"<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
"
OPMBNTF0495,"<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
"
OPMBNTF0651,"<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
"
OPMBNTF0260,"<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
","<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
","<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
"
OPMBNTF0504,"<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>2400 mAh Li-IonBattery</li>
<li> Quad Core 1.4GHz Processor</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>2400 mAh Li-IonBattery</li>
<li> Quad Core 1.4GHz Processor</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera</li>
<li>2400 mAh Li-IonBattery</li>
<li> Quad Core 1.4GHz Processor</li></ul>
"
OPMBNTF0310,"<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
","<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
","<ul><li>4G LTE Cat6 Technology</li>
<li>3300 mAh battery</li>
13 MP primary camera </li>
<li>5 MP secondary camera</li></ul>
"
OPMBNTF0314,"<ul><li>Display - 5.7 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -16 MP</li>
<li>Resolution -  1440x2560 pixels</li>
<li>OS -Android Lollipop</li></ul>
","<ul><li>Display - 5.7 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -16 MP</li>
<li>Resolution -  1440x2560 pixels</li>
<li>OS -Android Lollipop</li></ul>
","<ul><li>Display - 5.7 inches</li>
<li>Front Camera -5 MP </li>
<li>Rear Camera  -16 MP</li>
<li>Resolution -  1440x2560 pixels</li>
<li>OS -Android Lollipop</li></ul>
"
OPMBNTF0502,"<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera</li>
<li>2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Quad Core 1.3GHz Processor</li></ul>"
OPMBNTF0506,"<ul><li>8MP Primary Camera </li>
 <li>1.9 MP Front Facing Camera</li>
<li>5.5"" inches Display</li>
 <li>720x1280 pixel resolution</li>
<li>Android 4.1.1 OS </li>
<li>1.6 GHz Quad Core Cortex A9 Processor</li>
<li>3100 mAh, Li-Ion battery</li></ul>
","<ul><li>8MP Primary Camera </li>
 <li>1.9 MP Front Facing Camera</li>
<li>5.5"" inches Display</li>
 <li>720x1280 pixel resolution</li>
<li>Android 4.1.1 OS </li>
<li>1.6 GHz Quad Core Cortex A9 Processor</li>
<li>3100 mAh, Li-Ion battery</li></ul>
","<ul><li>8MP Primary Camera </li>
 <li>1.9 MP Front Facing Camera</li>
<li>5.5"" inches Display</li>
 <li>720x1280 pixel resolution</li>
<li>Android 4.1.1 OS </li>
<li>1.6 GHz Quad Core Cortex A9 Processor</li>
<li>3100 mAh, Li-Ion battery</li></ul>
"
OPMBNTF0695,"<ul><li>5.5 inch HD Display</li>
<li>8MP Rear Camera </li>
<li>2MP Front Camera</li>
<li>3100 mAh Li-Ion Battery</li>
<li>Hexa Core (A15 + A7) Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>8MP Rear Camera </li>
<li>2MP Front Camera</li>
<li>3100 mAh Li-Ion Battery</li>
<li>Hexa Core (A15 + A7) Processor</li></ul>
","<ul><li>5.5 inch HD Display</li>
<li>8MP Rear Camera </li>
<li>2MP Front Camera</li>
<li>3100 mAh Li-Ion Battery</li>
<li>Hexa Core (A15 + A7) Processor</li></ul>
"
QCMBB000145,"<ul><li>Display - 4.30 inches</li>
<li>Front Camera -2 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 2.3</li>
<li>Processor -  1.2GHz dual-core</li></ul>
","<ul><li>Display - 4.30 inches</li>
<li>Front Camera -2 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 2.3</li>
<li>Processor -  1.2GHz dual-core</li></ul>
","<ul><li>Display - 4.30 inches</li>
<li>Front Camera -2 MP </li>
<li>Rear Camera  -8 MP</li>
<li>Resolution -  480x800 pixels</li>
<li>OS -Android 2.3</li>
<li>Processor -  1.2GHz dual-core</li></ul>
"
