store,websites,attribute_set,type,category_ids,sku,status,visibility,tax_class_id,brands,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_battery,price,mapped_status
admin,base,Laptops,simple,"3,11",SYGNBQB0401,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,Lenovo-G505s(AMD A10 WITH REDEAON /4GB/320GB )CB27897026,15 Days Testing Warranty.,G505s,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Lenovo-G505s(AMD A10 WITH REDEAON /4GB/320GB )CB27897026,simple,15 Days Testing Warranty.,,,
admin,base,Laptops,simple,"3,11",SYGNBQB0402,2,"Catalog, Search",GST0.36,Dell,Core i7,QCNBK-B,"Dell-Latitude E6430(Core I7 3720M 2.60GHz/4GB/320GB 14"")9N9WMV1",15 Days Testing Warranty.,Latitude E6430,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Latitude E6430(Core I7 3720M 2.60GHz/4GB/320GB 14"")9N9WMV1",simple,15 Days Testing Warranty.,11.1V--60WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0403,2,"Catalog, Search",GST0.36,Sony,Core i5,QCNBK-B,"Sony-PCG-71211W(Core I5 M480 2.67GHz/4GB/500GB 15.6"")C6084CBR",15 Days Testing Warranty.,PCG-71211W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-71211W(Core I5 M480 2.67GHz/4GB/500GB 15.6"")C6084CBR",simple,15 Days Testing Warranty.,11.1V--5200MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0404,2,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-Pavilion DV3(Core I5 M460 2.53GHz/4GB/500GB 14"")CNU0393FWH",15 Days Testing Warranty.,Pavilion DV3,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV3(Core I5 M460 2.53GHz/4GB/500GB 14"")CNU0393FWH",simple,15 Days Testing Warranty.,10.8V--4400MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0405,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-SVE151B11W(Core I3 2370M 2.40GHz/4GB/320GB 15.6"")C903L15S",15 Days Testing Warranty.,SVE151B11W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-SVE151B11W(Core I3 2370M 2.40GHz/4GB/320GB 15.6"")C903L15S",simple,15 Days Testing Warranty.,10.8v--4400mah,,
admin,base,Laptops,simple,"3,11",SYGNBQB0406,2,"Catalog, Search",GST0.36,Dell,Core i7,QCNBK-B,"Dell-XPS L401X(Core I7 740Q 1.73GHz/4GB/320GB 14"")G4WG8BS",15 Days Testing Warranty.,XPS L401X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L401X(Core I7 740Q 1.73GHz/4GB/320GB 14"")G4WG8BS",simple,15 Days Testing Warranty.,11.1V--4400MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0407,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-Insp N4110(Core I5 2450M 2.50GHz/8GB/500GB 14"")861V8R1",15 Days Testing Warranty.,Insp N4110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp N4110(Core I5 2450M 2.50GHz/8GB/500GB 14"")861V8R1",simple,15 Days Testing Warranty.,11.1V--48WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0408,2,"Catalog, Search",GST0.36,Samsung,Core i5,QCNBK-B,"Samsung-NP350U4X-903TH(Core I5 3210M 2.50GHz/8GB/80GB 14"")HT9398FC6B4Z76D",15 Days Testing Warranty.,NP350U4X-903TH,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Samsung-NP350U4X-903TH(Core I5 3210M 2.50GHz/8GB/80GB 14"")HT9398FC6B4Z76D",simple,15 Days Testing Warranty.,11.1V--48WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0409,2,"Catalog, Search",GST0.36,Dell,Core i7,QCNBK-B,"Dell-XPS L401X(Core I7 Q740 1.73GHz/4GB/500GB 14"")4BQB8BS",15 Days Testing Warranty.,XPS L401X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L401X(Core I7 Q740 1.73GHz/4GB/500GB 14"")4BQB8BS",simple,15 Days Testing Warranty.,11.1V--56WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0410,2,"Catalog, Search",GST0.36,Toshiba,Core i5,QCNBK-B,"Toshiba-Satellite L630(Core I5 M460 2.53GHz/4GB/500GB 14"")XA570505Q",15 Days Testing Warranty.,Satellite L630,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Toshiba-Satellite L630(Core I5 M460 2.53GHz/4GB/500GB 14"")XA570505Q",simple,15 Days Testing Warranty.,10.8V--48WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0411,2,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-Pavilion DM4(Core I5 M450 2.50GHz/4GB/500GB 14"")CNU0340QRB",15 Days Testing Warranty.,Pavilion DM4,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DM4(Core I5 M450 2.50GHz/4GB/500GB 14"")CNU0340QRB",simple,15 Days Testing Warranty.,10.8V--55WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0412,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-XPS L401X(Core I5 M480 2.67GHz/4GB/500GB 14.0"")JH70CQ1",15 Days Testing Warranty.,XPS L401X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L401X(Core I5 M480 2.67GHz/4GB/500GB 14.0"")JH70CQ1",simple,15 Days Testing Warranty.,11.1V--56Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0413,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-PCG-61A11W(Core I3 2330M 2.20GHz/2GB/320GB 14.0"")C901UGEN",15 Days Testing Warranty.,PCG-61A11W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-61A11W(Core I3 2330M 2.20GHz/2GB/320GB 14.0"")C901UGEN",simple,15 Days Testing Warranty.,10.8V--4000mAh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0414,2,"Catalog, Search",GST0.36,Acer ,,QCNBK-B,"Acer -Aspire V3 Series(AMD A8-450M APU with redem hd /1.90GHz/4GB/500GB 15.6"")NXM0FSI004219068593400",15 Days Testing Warranty.,Aspire V3 Series,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer -Aspire V3 Series(AMD A8-450M APU with redem hd /1.90GHz/4GB/500GB 15.6"")NXM0FSI004219068593400",simple,15 Days Testing Warranty.,10.8V--4.2AH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0415,2,"Catalog, Search",GST0.36,Samsung,,QCNBK-B,"Samsung-NP305E5A(AMD A4, 3305M Radeon 1.90GHz/4GB/500GB 15.6"")HSG791DC290176A",15 Days Testing Warranty.,NP305E5A,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Samsung-NP305E5A(AMD A4, 3305M Radeon 1.90GHz/4GB/500GB 15.6"")HSG791DC290176A",simple,15 Days Testing Warranty.,11.1V--4800MAH,,
admin,base,Laptops,simple,"3,11",OPNBNTF0198,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,HP-All in One 20C001IL(AMD E2-7110 1.80GHz/4GB/1TB Dos)8CC6210RDS,15 Days Testing Warranty.,All in One 20C001IL,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,HP-All in One 20C001IL(AMD E2-7110 1.80GHz/4GB/1TB Dos)8CC6210RDS,simple,15 Days Testing Warranty.,No Battery,,
admin,base,Laptops,simple,"3,11",OPNBNTF0199,2,"Catalog, Search",GST0.36,NOTIONINK,,QCNBK-B,"NOTIONINK-CAIN(ATOM Z3735F 1.33GHz/2GB/60GB 11.1"")CN8955X400035",15 Days Testing Warranty.,CAIN,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"NOTIONINK-CAIN(ATOM Z3735F 1.33GHz/2GB/60GB 11.1"")CN8955X400035",simple,15 Days Testing Warranty.,In Build,,
admin,base,Laptops,simple,"3,11",SYGNBQB0416,2,"Catalog, Search",GST0.36,Sony,,QCNBK-B,"Sony-PCG-61111W(Core 2 Duo T6600 2.20GHz /2GB/250GB 14"")C602YEST",15 Days Testing Warranty.,PCG-61111W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-61111W(Core 2 Duo T6600 2.20GHz /2GB/250GB 14"")C602YEST",simple,15 Days Testing Warranty.,14.8v--2200mah,,
admin,base,Laptops,simple,"3,11",SYGNBQB0417,2,"Catalog, Search",GST0.36,Dell,Core i7,QCNBK-B,"Dell-Alienware(Core I7 4700MQ 2.40GHz/8GB/1TB 14.0"")8RMBWZ1",15 Days Testing Warranty.,Alienware,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Alienware(Core I7 4700MQ 2.40GHz/8GB/1TB 14.0"")8RMBWZ1",simple,15 Days Testing Warranty.,In Build ,,
admin,base,Laptops,simple,"3,11",SYGNBQB0418,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp N4010(Core I3 M380 2.53GHz/5GB/320GB 14"")F7BMXP1",15 Days Testing Warranty.,Insp N4010,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp N4010(Core I3 M380 2.53GHz/5GB/320GB 14"")F7BMXP1",simple,15 Days Testing Warranty.,11.1V--48WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0419,2,"Catalog, Search",GST0.36,HP,Core i3,QCNBK-B,"HP-G42-488TU(Core I3 2.40GHz/2GB/500GB 14"")CNF1123W7J",15 Days Testing Warranty.,G42-488TU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-G42-488TU(Core I3 2.40GHz/2GB/500GB 14"")CNF1123W7J",simple,15 Days Testing Warranty.,10.8v--47wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0420,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Studio 1558(Core I3 M350 2.27GHz/3GB/320GB 15.6"")3C7V4BS",15 Days Testing Warranty.,Studio 1558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Studio 1558(Core I3 M350 2.27GHz/3GB/320GB 15.6"")3C7V4BS",simple,15 Days Testing Warranty.,11.1V--56WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0421,2,"Catalog, Search",GST0.36,Acer ,Core i3,QCNBK-B,"Acer -Aspire 5733(Core I3 M380 2.53GHz/4GB/320GB 15.6"")NXRN5SI00120807EA31601 ",15 Days Testing Warranty.,Aspire 5733,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer -Aspire 5733(Core I3 M380 2.53GHz/4GB/320GB 15.6"")NXRN5SI00120807EA31601 ",simple,15 Days Testing Warranty.,10.8V--4400MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0422,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-INSP N4110(Core I5 2430 2.40GHz/4GB/640GB 14.0"")JFZVVQ1",15 Days Testing Warranty.,INSP N4110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP N4110(Core I5 2430 2.40GHz/4GB/640GB 14.0"")JFZVVQ1",simple,15 Days Testing Warranty.,11.1V--48Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0423,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Studio 1458(Core I3 M350 2.27GHz/4GB/500GB 14"")JSCW4BS",15 Days Testing Warranty.,Studio 1458,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Studio 1458(Core I3 M350 2.27GHz/4GB/500GB 14"")JSCW4BS",simple,15 Days Testing Warranty.,11.1V--56WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0424,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-Vostro 3450(Core I5 2450M 2.50GHz/4GB/500GB 14.0"")C1K7RS1",15 Days Testing Warranty.,Vostro 3450,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Vostro 3450(Core I5 2450M 2.50GHz/4GB/500GB 14.0"")C1K7RS1",simple,15 Days Testing Warranty.,10.8V--48Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0425,2,"Catalog, Search",GST0.36,HP,Core i3,QCNBK-B,"HP-G42-488TU(Core I3 M370 2.40GHz/2GB/500GB 14"")CNF1126V7Y",15 Days Testing Warranty.,G42-488TU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-G42-488TU(Core I3 M370 2.40GHz/2GB/500GB 14"")CNF1126V7Y",simple,15 Days Testing Warranty.,10.8v--4400mah,,
admin,base,Laptops,simple,"3,11",OPNBNTF0200,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 5558(Core I3 5005U 2.00GHz/4GB/500GB 15.6"")B6J7Z52",15 Days Testing Warranty.,INSP 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 5558(Core I3 5005U 2.00GHz/4GB/500GB 15.6"")B6J7Z52",simple,15 Days Testing Warranty.,14.8V--40Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0426,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Z580(Core I5 3210M 2.50GHz/4GB/500GB 15.6"")QB04990237",15 Days Testing Warranty.,Z580,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-Z580(Core I5 3210M 2.50GHz/4GB/500GB 15.6"")QB04990237",simple,15 Days Testing Warranty.,10.8V--4400MAH,,
