sku,new_launch
SYGMOBSAMSUNG02,0
SYGMOBSAMSUNG01,0
SYGMOBSAMSUNG,0
NEWMOB00392,0
NEWMOB00393,0
QCNBB000827,0
QCNBB000828,0
QCNBB000829,0
QCNBB000830,0
QCNBB000831,0
QCNBB000832,0
QCNBB000833,0
QCNBB000834,0
QCNBB000835,0
QCNBB000836,0
QCNBB000837,0
QCNBB000838,0
NEWMOB00394,0
QCNBB000878,0
QCNBB000879,0
QCNBB000880,0
SYGNBQB0011,0
QCNBB000882,0
QCNBB000883,0
QCNBB000884,0
QCNBB000885,0
QCNBB000886,0
QCNBB000887,0
SYGNBQB0012,0
QCNBB000889,0
SYGNBQB0013,0
QCNBB000891,0
QCNBB000892,0
QCNBB000893,0
QCNBB000894,0
QCNBB000895,0
QCNBB000896,0
QCNBB000897,0
QCNBB000898,0
QCNBB000899,0
QCNBB000900,0
QCNBB000901,0
QCNBB000902,0
QCNBB000903,0
QCNBB000904,0
SYGNBQB0014,0
QCNBB000906,0
SYGNBQB0015,0
QCNBB000908,0
QCNBB000909,0
QCNBB000910,0
QCNBB000911,0
QCNBB000912,0
QCNBB000913,0
QCNBB000914,0
QCNBB000915,0
QCNBB000917,0
QCNBB000918,0
QCNBB000919,0
QCNBB000920,0
QCNBB000921,0
QCNBB000922,0
QCNBB000923,0
SYGNBQB0016,0
QCNBB000925,0
QCNBB000926,0
QCNBB000927,0
QCNBB000928,0
QCNBB000929,0
QCNBB000930,0
QCNBB000931,0
QCNBB000932,0
QCNBB000933,0
QCNBB000916,0
NEWMOB00337/X-STANDER-BLUE,0
SYGLAP-amd,0
SYGLAP-Atom,0
SYGLAP-Corei3,0
SYGLAP-Corei5,0
SYGLAP-Corei7,0
SYGLAP-Pentium,0
SYGNBQB0017,0
SYGNBQB0018,0
SYGNBQB0020,0
SYGNBQB0021,0
SYGNBQB0023,0
SYGNBQB0024,0
SYGNBQB0025,0
SYGNBQB0026,0
SYGNBQB0027,0
SYGNBQB0028,0
SYGNBQB0029,0
SYGNBQB0030,0
SYGNBQB0031,0
SYGNBQB0032,0
SYGNBQB0033,0
SYGNBQB0034,0
SYGNBQB0035,0
SYGNBQB0036,0
SYGNBQB0037,0
SYGNBQB0038,0
SYGNBQB0040,0
SYGNBQB0041,0
SYGNBQB0042,0
SYGNBQB0043,0
SYGNBQB0044,0
SYGNBQB0045,0
SYGNBQB0047,0
SYGNBQB0048,0
SYGNBQB0049,0
SYGNBQB0050,0
SYGNBQB0051,0
SYGNBQB0052,0
SYGNBQB0053,0
SYGNBQB0054,0
SYGNBQB0056,0
SYGNBQB0057,0
SYGNBQB0058,0
SYGNBQB0059,0
SYGNBQB0060,0
SYGNBQB0061,0
SYGNBQB0062,0
SYGNBQB0063,0
SYGNBQB0064,0
SYGNBQB0065,0
SYGNBQB0066,0
SYGNBQB0067,0
SYGNBQB0068,0
SYGNBQB0069,0
SYGNBQB0070,0
SYGNBQB0071,0
SYGNBQB0073,0
QCNBB000934,0
QCNBB000935,0
QCNBB000936,0
QCNBB000937,0
QCNBB000938,0
QCNBB000939,0
QCNBB000940,0
QCNBB000941,0
QCNBB000942,0
QCNBB000943,0
QCNBB000944,0
QCNBB000945,0
QCNBB000946,0
QCNBB000947,0
QCNBB000948,0
QCNBB000949,0
QCNBB000950,0
QCNBB000951,0
QCNBB000952,0
QCNBB000953,0
QCNBB000954,0
QCNBB000955,0
QCNBB000956,0
QCNBB000957,0
QCNBB000958,0
QCNBB000959,0
QCNBB000960,0
QCNBB000961,0
QCNBB000962,0
QCNBB000963,0
QCNBB000964,0
QCNBB000965,0
QCNBB000966,0
QCNBB000967,0
QCNBB000968,0
QCNBB000969,0
QCNBB000970,0
QCNBB000971,0
QCNBB000972,0
QCNBB000973,0
QCNBB000974,0
QCNBB000975,0
QCNBB000976,0
QCNBB000977,0
QCNBB000978,0
QCNBB000979,0
QCNBB000980,0
QCNBB000981,0
QCNBB000982,0
QCNBB000983,0
QCNBB000984,0
QCNBB000985,0
QCNBB000986,0
QCNBB000987,0
QCNBB000988,0
QCNBB000989,0
QCNBB000990,0
QCNBB000991,0
QCNBB000992,0
QCNBB000993,0
QCNBB000994,0
QCNBB000995,0
QCNBB000996,0
QCNBB000997,0
QCNBB000998,0
QCNBB000999,0
QCNBB001000,0
QCNBB001001,0
QCNBB001002,0
QCNBB001003,0
QCNBB001004,0
QCNBB001005,0
QCNBB001006,0
QCMBB000278,0
QCMBB000280,0
QCMBB000281,0
QCMBB000287,0
QCMBB000282,0
OPMBNTF0699,0
SYGLAPAPPLE-GEN1,0
SYGLAPAPPLE-GEN2,0
QCMBB000207,0
QCMBB000213,0
QCMBB000203,0
QCMBB000289,0
SYGLAPAPPLE-GEN3,0
QCMBB000223,0
QCMBB000204,0
REFDE00289,0
REFDE00290,0
REFDE00291,0
REFDE00292,0
REFDE00293,0
REFDE00294,0
REFDE00295,0
REFDE00296,0
REFDE00297,0
REFDE00298,0
REFDE00299,0
QCNBB001007,0
QCNBB001008,0
QCNBB001009,0
QCNBB001010,0
QCNBB001011,0
QCNBB001012,0
QCNBB001013,0
QCNBB001014,0
QCNBB001015,0
QCNBB001016,0
QCNBB001017,0
QCNBB001018,0
QCNBB001019,0
QCNBB001020,0
QCNBB001021,0
QCNBB001022,0
QCNBB001023,0
QCNBB001024,0
QCNBB001025,0
QCNBB001026,0
QCNBB001027,0
QCNBB001028,0
QCNBB001029,0
QCNBB001030,0
QCNBB001031,0
QCNBB001032,0
QCNBB001033,0
QCNBB001034,0
QCNBB001035,0
QCNBB001036,0
QCNBB001037,0
QCNBB001038,0
QCNBB001039,0
QCNBB001040,0
SYGNBQB0074,0
SYGNBQB0075,0
SYGNBQB0076,0
SYGNBQB0077,0
SYGNBQB0078,0
SYGNBQB0079,0
SYGNBQB0080,0
SYGNBQB0081,0
SYGNBQB0082,0
SYGNBQB0083,0
SYGNBQB0084,0
QCPNBK00239,0
OPMBNTF0700,0
OPMBNTF0704,0
OPMBNTF0703,0
OPMBNTF0701,0
OPMBNTF0702,0
QCMBA000003,0
QCMBA000059,0
QCMBA000010,0
QCMBA000021,0
QCMBA000032,0
QCMBA000027,0
QCMBA000022,0
QCMBA000047,0
QCMBA000062,0
QCMBA000019,0
QCMBA000058,0
ASMBA000006,0
QCMBB000084,0
QCMBB000151,0
QCNBB001041,0
QCNBB001042,0
QCNBB001043,0
QCNBB001044,0
QCNBB001045,0
QCNBB001046,0
QCNBB001047,0
QCNBB001048,0
QCNBB001049,0
QCNBB001050,0
QCNBB001051,0
QCNBB001052,0
QCNBB001053,0
QCNBB001054,0
QCNBB001055,0
QCNBB001056,0
QCNBB001057,0
QCNBB001058,0
QCNBB001059,0
QCNBB001060,0
QCNBB001061,0
QCNBB001062,0
QCNBB001063,0
QCNBB001064,0
QCNBB001065,0
QCNBB001066,0
QCNBB001067,0
QCNBB001068,0
QCNBB001069,0
QCNBB001070,0
QCNBB001071,0
QCNBB001072,0
QCNBB001073,0
QCNBB001074,0
QCNBB001075,0
QCNBB001076,0
QCNBB001077,0
QCNBB001078,0
QCNBB001079,0
QCNBB001080,0
QCNBB001081,0
QCNBB001082,0
QCNBB001083,0
QCNBB001084,0
QCNBB001085,0
QCNBB001086,0
QCNBB001087,0
QCNBB001088,0
QCNBB001089,0
QCNBB001090,0
QCNBB001091,0
QCNBB001092,0
QCNBB001093,0
QCNBB001094,0
QCMBB000181,0
QCMBB000205,0
SYGNBQB0085,0
SYGNBQB0086,0
SYGNBQB0087,0
SYGNBQB0088,0
SYGNBQB0089,0
SYGNBQB0090,0
SYGNBQB0091,0
SYGNBQB0092,0
SYGNBQB0093,0
SYGNBQB0094,0
SYGNBQB0095,0
SYGNBQB0096,0
SYGNBQB0097,0
SYGNBQB0098,0
SYGNBQB0099,0
SYGNBQB0100,0
NEWMOB00227,0
NEWMOB00258,0
NEWMOB00290,0
QCMBB000067,0
NEWMOB00395,0
NEWMOB00396,0
QCMBB000047,0
QCMBB000225,0
NEWTAB00029,0
NEWTAB00030,0
NEWTAB00031,0
NEWTAB00032,0
NEWTAB00033,0
NEWTAB00034,0
NEWTAB00035,0
NEWTAB00036,0
NEWTAB00037,0
NEWTAB00038,0
NEWTAB00039,0
NEWTAB00040,0
NEWTAB00041,0
NEWTAB00042,0
NEWTAB00043,0
NEWTAB00044,0
NEWTAB00045,0
NEWTAB00046,0
NEWTAB00047,0
NEWTAB00048,0
NEWTAB00049,0
NEWTAB00050,0
NEWTAB00051,0
NEWTAB00052,0
NEWTAB00053,0
NEWTAB00054,0
NEWTAB00055,0
NEWTAB00056,0
NEWTAB00057,0
NEWTAB00058,0
NEWTAB00059,0
QCMBB000022,0
QCMBB000135,0
OPMBNTF0478,0
NEWMOB00126,0
NEWMOB00134,0
QCPNBK00240,0
QCPNBK00241,0
QCPNBK00242,0
NEWMOB00397,0
NEWMOB00245,0
NEWMOB00251,0
NEWMOB00257,0
NEWMOB00348,0
NEWTAB00027,0
REFDE00020,0
REFDE00282,0
REFDE00025,0
REFDE00269,0
REFDE00283,0
REFDE00284,0
REFDE00285,0
ASMBA000010,0
ASMBA000018,0
ASMBA000039,0
ASMBA000042,0
ASMBA000045,0
ASMBA000013,0
ASMBA000023,0
OPMBNTF0565,0
OPMBNTF0570,0
OPMBNTF0652,0
OPMBNTF0645,0
OPMBNTF0587,0
OPMBNTF0677,0
QCMBB000310,0
QCMBB000311,0
QCMBB000313,0
OPMBNTF0650,0
OPMBNTF0495,0
OPMBNTF0651,0
OPMBNTF0690,0
OPMBNTF0600,0
OPMBNTF0684,0
OPMBNTF0657,0
OPMBNTF0656,0
OPMBNTF0260,0
OPMBNTF0259,0
OPMBNTF0328,0
REFDE00300,0
REFDE00302,0
REFDE00303,0
REFDE00304,0
REFDE00305,0
REFDE00306,0
REFDE00307,0
REFDE00308,0
REFDE00309,0
REFDE00311,0
REFDE00312,0
REFDE00313,0
REFDE00314,0
REFDE00315,0
REFDE00316,0
REFDE00317,0
REFDE00318,0
REFDE00319,0
REFDE00320,0
QCNBB001095,0
QCNBB001096,0
QCNBB001097,0
QCNBB001098,0
QCNBB001099,0
QCNBB001100,0
QCNBB001101,0
QCNBB001102,0
QCNBB001103,0
QCNBB001104,0
QCNBB001105,0
QCNBB001106,0
QCNBB001107,0
QCNBB001108,0
QCNBB001109,0
QCNBB001110,0
QCNBB001111,0
QCNBB001112,0
QCNBB001113,0
QCNBB001114,0
QCNBB001115,0
QCNBB001116,0
QCNBB001117,0
QCNBB001118,0
QCNBB001119,0
QCNBB001120,0
QCNBB001121,0
QCNBB001122,0
QCNBB001123,0
QCNBB001124,0
QCNBB001125,0
QCNBB001126,0
QCNBB001127,0
QCNBB001128,0
QCNBB001129,0
QCNBB001130,0
QCNBB001131,0
QCNBB001132,0
QCNBB001133,0
QCNBB001134,0
QCNBB001135,0
QCNBB001136,0
QCNBB001137,0
QCNBB001138,0
QCNBB001139,0
QCNBB001140,0
QCNBB001141,0
QCNBB001142,0
QCNBB001143,0
QCNBB001144,0
QCNBB001145,0
QCNBB001146,0
QCNBB001147,0
QCNBB001148,0
QCNBB001149,0
QCNBB001150,0
QCNBB001151,0
QCNBB001152,0
QCNBB001153,0
QCNBB001154,0
QCNBB001155,0
QCNBB001156,0
QCNBB001157,0
QCNBB001158,0
QCNBB001159,0
QCNBB001160,0
QCNBB001161,0
QCNBB001162,0
QCNBB001163,0
QCNBB001164,0
QCNBB001165,0
QCNBB001166,0
QCNBB001167,0
QCNBB001168,0
QCNBB001169,0
QCNBB001170,0
QCNBB001171,0
QCNBB001172,0
QCNBB001173,0
QCNBB001174,0
QCNBB001175,0
QCNBB001176,0
QCNBB001177,0
QCNBB001178,0
QCNBB001179,0
QCNBB001180,0
QCNBB001181,0
SYGNBQB0101,0
SYGNBQB0102,0
SYGNBQB0103,0
SYGNBQB0104,0
SYGNBQB0105,0
SYGNBQB0106,0
SYGNBQB0107,0
SYGNBQB0108,0
SYGNBQB0109,0
SYGNBQB0110,0
SYGNBQB0111,0
SYGNBQB0112,0
SYGNBQB0113,0
SYGNBQB0114,0
SYGNBQB0115,0
SYGNBQB0116,0
SYGNBQB0117,0
OPMBNTF0412,0
OPMBNTF0504,0
OPMBNTF0258,0
OPMBNTF0310,0
OPMBNTF0314,0
OPMBNTF0374,0
OPMBNTF0502,0
OPMBNTF0506,0
OPMBNTF0673,0
OPMBNTF0655,0
OPMBNTF0693,0
OPMBNTF0696,0
OPMBNTF0653,0
OPMBNTF0330,0
REFDE00301,0
REFDE00310,0
REFDE00321,0
OPMBNTF0695,0
QCMBA000017,0
QCMBA000016,0
QCMBA000039,0
QCMBB000145,0
QCMBB000057,0
QCMBB000175,0
QCMBB000130,0
QCMBB000243,0
QCMBB000283,0
QCMBB000158,0
QCMBB000166,0
QCMBB000137,0
QCMBB000013,0
QCMBB000015,0
QCMBB000018,0
QCMBB000046,0
QCMBB000064,0
QCMBB000062,0
QCMBB000068,0
QCMBB000075,0
QCMBB000082,0
QCNBB001182,0
QCNBB001183,0
QCNBB001184,0
QCNBB001185,0
QCNBB001186,0
QCNBB001187,0
QCNBB001188,0
QCNBB001189,0
QCNBB001190,0
QCNBB001191,0
OPNBNTF0179,0
OPMBNTF0244,0
OPMBNTF0245,0
OPMBNTF0246,0
OPMBNTF0291,0
OPMBNTF0292,0
OPMBNTF0248,0
OPMBNTF0299,0
OPMBNTF0302,0
OPMBNTF0249,0
OPMBNTF0306,0
OPMBNTF0466,0
OPMBNTF0671,0
OPMBNTF0324,0
OPMBNTF0595,0
OPMBNTF0608,0
OPMBNTF0610,0
OPMBNTF0611,0
OPMBNTF0621,0
OPMBNTF0622,0
OPMBNTF0243,0
OPMBNTF0284,0
OPMBNTF0281,0
OPMBNTF0240,0
OPMBNTF0242,0
OPMBNTF0286,0
OPMBNTF0257,0
OPMBNTF0261,0
OPMBNTF0265,0
OPMBNTF0311,0
OPMBNTF0312,0
OPMBNTF0315,0
OPMBNTF0316,0
OPMBNTF0319,0
OPMBNTF0505,0
OPMBNTF0511,0
OPMBNTF0323,0
OPMBNTF0644,0
OPMBNTF0669,0
OPMBNTF0327,0
OPMBNTF0287,0
OPMBNTF0309,0
OPMBNTF0571,0
OPMBNTF0300,0
OPMBNTF0566,0
MOTOCHARGER,0
ONEPLUSCHARGER,0
QCMBB000019,0
QCMBB000025,0
QCMBB000230,0
QCMBB000241,0
MD829ZM/A,0
QCMBB000029,0
MD971ZM/A,0
MD974ZM/A,0
QCMBB000260,0
QCMBB000267,0
QCMBB000240,0
QCMBB000264,0
QCMBB000222,0
QCMBB000256,0
QCMBB000034,0
QCMBB000042,0
QCMBB000058,0
QCMBB000290,0
QCMBB000232,0
QCMBB000259,0
QCMBB000275,0
QCMBB000060,0
QCMBB000063,0
QCMBB000065,0
QCMBB000066,0
QCMBB000211,0
QCMBB000265,0
QCMBB000069,0
SYGNBQB0118,0
SYGNBQB0119,0
QCNBB001193,0
QCNBB001194,0
QCNBB001195,0
QCNBB001196,0
QCMBB000238,0
QCMBB000229,0
QCMBB000089,0
QCMBB000090,0
QCMBB000092,0
QCMBB000094,0
QCMBB000096,0
QCPNBK00244,0
QCPNBK00245,0
QCPNBK00246,0
QCPNBK00247,0
QCPNBK00248,0
QCMBB000123,0
QCMBB000129,0
QCMBB000136,0
QCMBB000156,0
QCMBB000157,0
QCMBB000160,0
QCMBB000169,0
QCMBB000212,0
QCMBB000216,0
QCMBB000219,0
QCMBB000220,0
QCMBB000221,0
QCMBB000247,0
QCMBB000215,0
QCMBB000254,0
QCMBB000269,0
QCMBB000271,0
QCMBB000174,0
QCMBB000180,0
QCNBB001197,0
QCNBB001198,0
QCNBB001199,0
QCNBB001200,0
QCNBB001201,0
QCNBB001202,0
QCNBB001203,0
QCNBB001204,0
QCMBB000183,0
QCMBB000185,0
QCMBB000186,0
QCMBB000272,0
REFMOB0001,0
QCMBB000195,0
QCMBB000198,0
QCMBB000200,0
REFMOB0002,0
QCMBB000246,0
REFMOB0003,0
REFMOB0004,0
QCMBB000253,0
QCMBB000080,0
QCMBB000214,0
QCMBB000227,0
QCMBB000231,0
QCMBB000273,0
QCMBB000276,0
QCMBB000172,0
QCMBB000159,0
QCMBB000167,0
QCMBB000168,0
QCMBB000268,0
QCMBB000270,0
QCMBB000291,0
QCMBB000032,0
QCMBB000257,0
QCMBB000031,0
QCMBB000236,0
QCMBB000274,0
QCMBB000209,0
QCMBB000292,0
QCMBB000298,0
QCNBB001206,0
QCNBB001207,0
QCNBB001208,0
QCNBB001209,0
QCNBB001210,0
QCNBB001211,0
QCNBB001212,0
QCNBB001213,0
SYGNBQB0125,0
SYGNBQB0126,0
QCMBB000235,0
QCMBB000251,0
QCMBB000162,0
QCMBB000163,0
QCMBB000249,0
QCMBB000228,0
QCMBB000104,0
QCMBB000109,0
QCMBB000110,0
QCMBB000164,0
QCMBB000250,0
OPMBNTF0578,0
OPMBNTF0514,0
OPMBNTF0515,0
OPMBNTF0509,0
OPMBNTF0490,0
OPMBNTF0579,0
OPMBNTF0694,0
OPMBNTF0498,0
OPMBNTF0576,0
OPMBNTF0404,0
OPMBNTF0575,0
OPMBNTF0501,0
QCMBB000233,0
QCNBB001214,0
QCNBB001215,0
OPMBNTF0667,0
QCNBB001216,0
QCNBB001217,0
QCNBB001218,0
QCNBB001219,0
QCNBB001220,0
QCNBB001221,0
QCNBB001222,0
QCNBB001223,0
QCNBB001224,0
QCNBB001225,0
QCNBB001226,0
QCNBB001227,0
QCNBB001228,0
QCNBB001229,0
OPMBNTF0606,0
OPMBNTF0681,0
OPMBNTF0705,0
OPMBNTF0675,0
opmbntf0362,0
OPMBNTF0620,0
OPMBNTF0593,0
OPMBNTF0572,0
OPMBNTF0580,0
OPMBNTF0441,0
OPMBNTF0685,0
OPMBNTF0443,0
OPMBNTF0421,0
OPMBNTF0420,0
OPMBNTF0419,0
OPMBNTF0423,0
OPMBNTF0581,0
OPMBNTF0691,0
OPMBNTF0689,0
OPMBNTF0407,0
OPMBNTF0410,0
OPMBNTF0251,0
REFDE00288,0
REFDE00061,0
OPMBNTF0688,0
REFDE00063,0
REFDE00093,0
REFDE00021,0
REFDE00286,0
OPMBNTF0697,0
OPMBNTF0607,0
OPMBNTF0356,0
OPMBNTF0357,0
OPMBNTF0358,0
QCNBB001238,0
QCNBB001239,0
QCNBB001240,0
QCNBB001241,0
QCNBB001242,0
QCNBB001243,0
QCNBB001244,0
QCNBB001245,0
QCNBB001246,0
QCNBB001247,0
QCNBB001248,0
QCNBB001249,0
QCNBB001250,0
QCNBB001251,0
QCNBB001252,0
QCNBB001253,0
QCNBB001254,0
QCNBB001255,0
QCNBB001256,0
QCNBB001257,0
QCNBB001258,0
QCNBB001259,0
QCNBB001260,0
QCNBB001261,0
QCNBB001262,0
QCNBB001263,0
QCNBB001264,0
QCNBB001265,0
QCNBB001266,0
QCNBB001267,0
QCNBB001268,0
QCNBB001269,0
QCNBB001270,0
QCNBB001271,0
QCNBB001272,0
QCNBB001273,0
QCNBB001274,0
QCNBB001275,0
QCNBB001276,0
QCNBB001277,0
QCNBB001278,0
QCNBB001279,0
QCNBB001280,0
QCNBB001281,0
QCNBB001282,0
QCNBB001283,0
QCNBB001284,0
QCNBB001285,0
QCNBB001286,0
QCNBB001287,0
QCNBB001288,0
QCNBB001289,0
QCNBB001290,0
QCNBB001291,0
QCNBB001292,0
QCNBB001293,0
QCNBB001294,0
QCNBB001295,0
QCNBB001296,0
QCNBB001297,0
QCNBB001298,0
QCNBB001299,0
QCNBB001300,0
QCNBB001301,0
QCNBB001302,0
QCNBB001303,0
QCNBB001304,0
QCNBB001305,0
QCNBB001306,0
QCNBB001307,0
QCNBB001308,0
QCNBB001309,0
QCNBB001310,0
QCNBB001311,0
QCNBB001312,0
QCNBB001313,0
QCNBB001314,0
QCNBB001315,0
QCNBB001316,0
QCNBB001317,0
QCNBB001318,0
QCNBB001319,0
QCNBB001320,0
QCNBB001321,0
QCNBB001322,0
QCNBB001323,0
QCNBB001324,0
QCNBB001325,0
QCNBB001326,0
QCNBB001327,0
QCNBB001328,0
QCNBB001329,0
QCNBB001330,0
QCNBB001331,0
QCNBB001332,0
QCNBB001333,0
QCNBB001334,0
QCNBB001335,0
QCNBB001336,0
QCNBB001337,0
OPNBNTF0180,0
OPMBNTF0706,0
OPMBNTF0707,0
QCMBA000001,0
OPMBNTF0708,0
OPMBNTF0709,0
OPMBNTF0710,0
QCMBA000009,0
QCMBA000018,0
OPMBNTFB0711,0
OPMBNTF0712,0
QCMBA000029,0
QCMBA000031,0
QCMBA000041,0
QCMBA000048,0
QCPNBK00249,0
QCMBA000050,0
QCMBA000051,0
QCMBA000052,0
QCMBA000056,0
QCMBA000045,0
QCMBA000049,0
QCMBB000036,0
QCMBA000014,0
QCMBA000013,0
QCMBA000015,0
QCMBA000040,0
QCMBA000043,0
QCMBA000044,0
QCMBA000053,0
QCMBA000061,0
QCMBA000064,0
QCNBB001230,0
QCNBB001231,0
QCNBB001232,0
QCNBB001233,0
QCNBB001234,0
QCNBB001235,0
QCNBB001236,0
QCNBB001237,0
SYGNBQB0127,0
SYGNBQB0128,0
SYGNBQB0129,0
SYGNBQB0130,0
SYGNBQB0131,0
SYGNBQB0132,0
QCMBB000239,0
OPMBNTF0510,0
SYGNBQB0137,0
SYGNBQB0138,0
SYGNBQB0140,0
SYGNBQB0141,0
SYGNBQB0142,0
SYGNBQB0143,0
SYGNBQB0144,0
SYGNBQB0145,0
QCNBB001392,0
QCMBB000277,0
QCMBB000118,0
ASMBA000053,0
ASMBA000047,0
ASMBA000046,0
NEWMOB00398,0
NEWMOB00399,0
NEWMOB00400,0
NEWMOB00408,0
NEWMOB00409,0
NEWMOB00402,0
NEWMOB00403,0
NEWMOB00404,0
NEWMOB00406,0
NEWMOB00407,0
NEWMOB00401,0
NEWMOB00405,0
OPMBNTF0558,0
OPMBNTF0331,0
OPMBNTF0370,0
OPMBNTF0588,0
REFDE00337,0
REFDE00338,0
REFDE00339,0
REFDE00340,0
REFDE00341,0
REFDE00342,0
REFDE00343,0
OPMBNTF0278,0
OPMBNTF0307,0
OPMBNTF0430,0
OPMBNTF0431,0
OPMBNTF0432,0
REFDE00344,0
REFDE00345,0
REFDE00346,0
OPMBNTF0437,0
OPMBNTF0438,0
OPMBNTF0532,0
OPMBNTF0616,0
OPMBNTF0624,0
OPMBNTF0347,0
OPMBNTF0348,0
OPMBNTF0359,0
OPMBNTF0361,0
OPMBNTF0363,0
OPMBNTF0376,0
OPMBNTF0377,0
OPMBNTF0386,0
OPMBNTF0439,0
OPMBNTF0440,0
OPMBNTF0442,0
OPMBNTF0613,0
OPMBNTF0525,0
OPMBNTF0524,0
OPMBNTF0548,0
OPMBNTF0545,0
OPMBNTF0547,0
OPMBNTF0549,0
OPMBNTF0387,0
OPMBNTF0397,0
OPMBNTF0473,0
OPMBNTF0476,0
OPMBNTF0483,0
OPMBNTF0485,0
OPMBNTF0486,0
OPMBNTF0535,0
OPMBNTF0380,0
OPMBNTF0329,0
SYGNBQB0146,0
OPMBNTF0713,0
OPMBNTF0714,0
OPMBNTF0715,0
OPMBNTF0716,0
OPMBNTF0717,0
OPMBNTF0718,0
OPMBNTF0720,0
OPMBNTF0721,0
ASMBA000054,0
ASMBA000056,0
ASMBA000057,0
ASMBA000058,0
ASMBA000059,0
ASMBA000060,0
ASMBA000061,0
ASMBA000062,0
ASMBA000063,0
ASMBA000064,0
ASMBA000065,0
ASMBA000066,0
ASMBA000068,0
ASMBA000069,0
ASMBA000070,0
ASMBA000071,0
ASMBA000072,0
ASMBA000073,0
ASMBA000074,0
ASMBA000055,0
OPMBNTF0719,0
OPMBNTF0722,0
QCNBB001395,0
QCNBB001396,0
QCNBB001397,0
QCNBB001398,0
QCNBB001399,0
QCNBB001400,0
QCNBB001401,0
QCNBB001402,0
QCNBB001403,0
QCNBB001404,0
QCNBB001405,0
QCNBB001406,0
QCNBB001407,0
QCNBB001408,0
QCNBB001409,0
QCNBB001410,0
QCNBB001411,0
QCNBB001412,0
QCNBB001413,0
QCNBB001414,0
QCNBB001415,0
QCNBB001416,0
QCNBB001417,0
QCNBB001418,0
QCNBB001419,0
QCNBB001420,0
SYGNBQB0147,0
SYGNBQB0148,0
SYGNBQB0149,0
SYGNBQB0150,0
OPMBNTFB0457,0
OPMBNTFB0616,0
OPMBNTFB0702,0
OPMBNTFB0001,0
OPMBNTFB0003,0
OPMBNTFB0004,0
OPMBNTFB0006,0
OPMBNTFB0008,0
OPMBNTFB0011,0
OPMBNTFB0013,0
OPMBNTFB0014,0
OPMBNTFB0015,0
OPMBNTFB0016,0
OPMBNTFB0018,0
OPMBNTFB0019,0
OPMBNTFB0020,0
OPMBNTFB0021,0
OPMBNTFB0022,0
OPMBNTFB0023,0
OPMBNTFB0025,0
OPMBNTFB0032,0
OPMBNTFB0034,0
OPMBNTFB0035,0
OPMBNTFB0036,0
OPMBNTFB0041,0
OPMBNTFB0045,0
OPMBNTFB0046,0
OPMBNTFB0051,0
OPMBNTFB0058,0
OPMBNTFB0061,0
OPMBNTFB0064,0
OPMBNTFB0065,0
OPMBNTFB0077,0
OPMBNTFB0093,0
OPMBNTFB0103,0
OPMBNTFB0115,0
OPMBNTFB0122,0
OPMBNTFB0148,0
OPMBNTFB0151,0
OPMBNTFB0160,0
OPMBNTFB0183,0
OPMBNTFB0222,0
OPMBNTFB0299,0
OPMBNTFB0313,0
OPMBNTFB0321,0
OPMBNTFB0323,0
OPMBNTFB0433,0
OPMBNTFB0436,0
OPMBNTFB0463,0
OPMBNTFB0471,0
OPMBNTFB0487,0
OPMBNTFB0490,0
OPMBNTFB0509,0
OPMBNTFB0521,0
OPMBNTFB0553,0
OPMBNTFB0555,0
OPMBNTFB0565,0
OPMBNTFB0568,0
OPMBNTFB0570,0
OPMBNTFB0579,0
OPMBNTFB0601,0
OPMBNTFB0602,0
OPMBNTFB0603,0
OPMBNTFB0606,0
OPMBNTFB0609,0
OPMBNTFB0619,0
OPMBNTFB0631,0
OPMBNTFB0645,0
OPMBNTFB0646,0
OPMBNTFB0647,0
OPMBNTFB0648,0
REFMOB0006,0
REFMOB0007,0
REFMOB0010,0
REFMOB0011,0
REFMOB0012,0
OPMBNTFB0017,0
OPMBNTFB0026,0
OPMBNTFB0038,0
OPMBNTFB0074,0
OPMBNTFB0084,0
OPMBNTFB0106,0
OPMBNTFB0599,0
OPMBNTFB0652,0
OPMBNTFB0695,0
OPMBNTFB0098,0
QCNBB001205,0
QCNBB001338,0
QCNBB001339,0
QCNBB001340,0
QCNBB001341,0
QCNBB001342,0
QCNBB001343,0
QCNBB001344,0
QCNBB001345,0
QCNBB001346,0
QCNBB001347,0
QCNBB001348,0
QCNBB001349,0
QCNBB001350,0
QCNBB001351,0
QCNBB001354,0
QCNBB001355,0
QCNBB001356,0
QCNBB001357,0
QCNBB001358,0
QCNBB001359,0
QCNBB001360,0
QCNBB001361,0
QCNBB001362,0
QCNBB001363,0
QCNBB001364,0
QCNBB001365,0
QCNBB001366,0
QCNBB001367,0
QCNBB001368,0
QCNBB001369,0
QCNBB001370,0
QCNBB001372,0
QCNBB001373,0
QCNBB001374,0
QCNBB001375,0
QCNBB001376,0
QCNBB001377,0
QCNBB001378,0
QCNBB001379,0
QCNBB001380,0
QCNBB001381,0
QCNBB001382,0
QCNBB001383,0
QCNBB001384,0
QCNBB001385,0
QCNBB001386,0
QCNBB001387,0
QCNBB001388,0
QCNBB001389,0
QCNBB001390,0
QCNBB001391,0
QCNBB001393,0
QCNBB001394,0
SYGNBQB0120,0
SYGNBQB0121,0
SYGNBQB0122,0
SYGNBQB0123,0
SYGNBQB0124,0
SYGNBQB0133,0
SYGNBQB0134,0
SYGNBQB0135,0
