store,websites,attribute_set,type,category_ids,sku,name,image,small_image,thumbnail,gallery,url_key,battery_power,display_resolution,warrenty,model_no,weights,sim_size,secondary_camera,video_recording,hd_recording,touch_screen,touch_screen_type,display_color,internet_features,edge,gprs,usb_connectivity,tethering,audio_jack,preinstalled_browser,navigation_technology,nfc,wifi,dlna,three_g,talk_time,standby_time,operating_freq,in_the_box,dimensions_size,handset_color,mobile_bluetooth,sensors,mobile_ram,mobile_battery_type,mobile_fm,mobile_4g,laptop_remark,weight,status,visibility,tax_class_id,ebizmarts_mark_visited,brands,processor,display_size,storage_capacity,sim_type,camera,primary_camera,internal_storage,mobile_phone_type,mobile_display_type,mobile_warranty_summary,mobile_sim,mobile_operating_system,mapped_status,product_category_type,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,product_name,product_type_id,price
admin,base,Mobiles,simple,"4,144",OPMBNTFB0204,"Blackberry Passport  (Black, 32 GB) (B Grade)",/b/l/blackberry-passport-black.jpg,/b/l/blackberry-passport-black.jpg,/b/l/blackberry-passport-black.jpg,,blackberry-passport-sqw100-black-32-gb-b-grade,,,6 Months Warranty.,SQW100,0.2,,2 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,, Yes,, Yes,,,,,,Black,Yes,,3 GB,,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,BlackBerry,,11.43 cm (4.5 Inches),,,,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,,Blackberry OS v10,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"Blackberry Passport  (Black, 32 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0107,"OnePlus 3T (Gunmetal, 128GB) (B Grade)",/o/n/oneplus-3t-gunmetal.jpg,/o/n/oneplus-3t-gunmetal.jpg,/o/n/oneplus-3t-gunmetal.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",one-plus-3-soft-gold-64-gb-b-grade,,1920 x 1080 Pixels,6 Months Warranty.,OnePlus 3T,0.2,Nano SIM,16 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,"Yes, 802.11 a/b/g/n/ac",,Yes,,,,,152.70 x 74.70 x 7.35 mm,Gunmetal,Yes,"Proximity sensor, Ambient light sensor, Accelerometer, and Gyroscope.",6 GB,3400 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,OnePlus,,13.97 cm (5.5 Inches),,"Dual, GSM + GSM",,16 Megapixel,128 GB,Smartphone,AMOLED capacitive touchscreen,6 Months Warranty.,Dual sim,Android v6.0.1 (Marshmallow),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"OnePlus 3T (Gunmetal, 128GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0096,"Asus Zenfone Max (Black, 32 GB) (B Grade)",/a/s/asus-zenfone-max-black-16gb-1_1.jpg,/a/s/asus-zenfone-max-black-16gb-1_1.jpg,/a/s/asus-zenfone-max-black-16gb-1_1.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",asus-zenfone-max-white-16-gb-b-grade,,,6 Months Warranty.,Zenfone Max,0.2,,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,,,,,,,Black,Yes,,3 GB,5000 mAh,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Asus,"1 GHz,Â Quad Core",13.97 cm (5.5 Inches),,,,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual sim,Android (Lollipop),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"Asus Zenfone Max (Black, 32 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0604,"Moto G5 Plus (Lunar Grey, 16 GB) (B Grade)",/m/o/moto-g5-plus-lunar-grey.jpg,/m/o/moto-g5-plus-lunar-grey.jpg,/m/o/moto-g5-plus-lunar-grey.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",moto-g5-plus-lunar-grey-16-gb-b-grade,,,6 Months Warranty.,Moto G5 Plus,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,,,,,,,Lunar Grey,Yes,,3 GB,3000 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Motorola,"2.0 GHz, Octa Core",13.21 cm (5.2 Inches),,,,12 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"Moto G5 Plus (Lunar Grey, 16 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0632,"Moto M (Grey, 64 GB) (B Grade)",/m/o/motorola-moto-m-xt1663-grey_1.jpg,/m/o/motorola-moto-m-xt1663-grey_1.jpg,/m/o/motorola-moto-m-xt1663-grey_1.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",moto-m-grey-64-gb-b-grade,,,6 Months Warranty.,Motorola Moto M,0.2,,8 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,,,,,,,Grey,Yes,,4 GB,3050 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Motorola,,13.97 cm (5.5 Inches),,,,16 Megapixel,64 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul><li>4 GB RAM</li><li>16 Megapixel</li><li>8 Megapixel</li><li>3050 mAh</li><li>64 GB</li></ul>,0,0,1,0,0,1,1,1,0,1,0,"Moto M (Grey, 64 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0598,"Moto M (Gold, 32 GB) (B Grade)",/m/o/moto-m-gold.jpg,/m/o/moto-m-gold.jpg,/m/o/moto-m-gold.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",moto-m-gold-32-gb-b-grade,,,6 Months Warranty.,Motorola Moto M,0.2,,8 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,,,,,,,Gold,Yes,,3 GB,3050 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Motorola,,13.97 cm (5.5 Inches),,,,16 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"Moto M (Gold, 32 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0063,Micromax Canvas 6 Pro (16GB Black) (B Grade),/m/i/micromax-canvas-6-pro-16gb-1_2.jpg,/m/i/micromax-canvas-6-pro-16gb-1_2.jpg,/m/i/micromax-canvas-6-pro-16gb-1_2.jpg,"/Micromax-Canvas-Express-A99-Silver2.jpg,/Micromax-Canvas-Express-A99-Silver3.jpg,/Micromax-Canvas-Express-A99-Silver4.jpg",micromax-canvas-6-pro-16gb-b-grade,,,6 Months Warranty.,Micromax Canvas 6 Pro,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,4 GB,3000 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Micromax,,13.97 cm (5.5 Inches),,,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,Micromax Canvas 6 Pro (16GB Black) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0140,Panasonic Eluga Arc 2 3GBÂ  (32GB Rose Gold) (B Grade),,,,,panasonic-eluga-arc-2-rose-gold-32gb-4g-b-grade,,1080 x 1920 Pixels,6 Months Warranty.,Panasonic Eluga Arc 2,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,No,Yes,,Yes,,,,,152.7 x 75.1 x 7.4 mm,Rose Gold,Yes,Yes,3 GB,2450 mAh,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Panasonic,,12.7 cm (5.0 Inches),,"Dual, GSM + GSM",,8 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,Panasonic Eluga Arc 2 3GBÂ  (32GB Rose Gold) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0146,Micromax Canvas Knight E471 2GBÂ  (16GB Black) (B Grade),,,,"/Micromax-Canvas-Juice-2-Silver2.jpg,/Micromax-Canvas-Juice-2-Silver3.jpg,/Micromax-Canvas-Juice-2-Silver4.jpg",micromax-canvas-nitro-4g-e455-black-16-gb-b-grade,,1280 x 720 Pixels,6 Months Warranty.,Canvas Fire Nitro 4G E455,0.2,,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,8 hrs,,,,,Black,Yes,"Accelerometer, proximity, compass",2 GB,2500 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Micromax,"1.4 GHz, Octa Core",12.7 cm (5.0 Inches),,"Dual, GSM + GSM",,13 Megapixel,16 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,Android (Lollipop),Yes,OPENMOBNTF,"<ul><li>Dual, GSM + GSM</li><li>13 Megapixel</li><li>IPS</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>","<ul><li>Dual, GSM + GSM</li><li>13 Megapixel</li><li>IPS</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>","<ul><li>Dual, GSM + GSM</li><li>13 Megapixel</li><li>IPS</li><li>5.0 Inches</li><li>Android (Lollipop)</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Micromax Canvas Knight E471 2GBÂ  (16GB Black) (B Grade),simple,0
admin,base,Mobiles,simple,"5,123",OPMBNTFB0196,Samsung Galaxy Tab 3V (T116N) 8GB Black (B Grade),/s/a/samsung-galaxy-tab-3v-_t116n_-8gb-black.jpg,/s/a/samsung-galaxy-tab-3v-_t116n_-8gb-black.jpg,/s/a/samsung-galaxy-tab-3v-_t116n_-8gb-black.jpg,"/samsung-galaxy-note-2-n7100-gery2.jpg,/samsung-galaxy-note-2-n7100-gery3.jpg,/samsung-galaxy-note-2-n7100-gery4.jpg",samsung-galaxy-tab-3v-sm-t116ny-1gb-8gb-white-b-grade,,,6 Months Warranty.,Galaxy Note 1,0.2,,2 Megapixel,,,Yes,,,,,,Yes,,3.5 mm,,,,,,,,,,,,Black,Yes,,1 GB,2500 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,,13.46 cm (5.3 Inches),,"Single, GSM",,8.0 Megapixel,16 GB,Smartphone,AMOLED,6 Months Warranty.,Single sim,Android (Gingerbread),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,Samsung Galaxy Tab 3V (T116N) 8GB Black (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0219,One plus 2  (64GB Sandstone Black) (B Grade),/o/n/one-plus-one-black1_1_2_1.jpg,/o/n/one-plus-one-black1_1_2_1.jpg,/o/n/one-plus-one-black1_1_2_1.jpg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",one-plus-2-64gb-sandstone-black-b-grade,,,6 Months Warranty.,OnePlus 2 (64GB),0.2,,5.0 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,,Yes,,4 GB,3300 mAh,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,,"Snapdragon 810, Octa Core",13.97 cm (5.5 Inches),,,,13 Megapixel,64 GB,Smartphone,TFT LCD,6 Months Warranty.,Dual sim,"Android (Lollipop), upgradable to (Marshmallow)",Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,One plus 2  (64GB Sandstone Black) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0704,"Samsung Galaxy S8 Plus (Maple Gold, 64 GB) (B Grade)",/s/a/samsung-galaxy-s8-plus-maple-gold.jpg,/s/a/samsung-galaxy-s8-plus-maple-gold.jpg,/s/a/samsung-galaxy-s8-plus-maple-gold.jpg,/samsung-s5-mini-white2.jpg,samsung-galaxy-s8-plus-midnight-black-64-gb-b-grade,,,6 Months Warranty.,Galaxy S8 Plus,0.2,,8 Megapixel,"Yes, Full HD",,Yes,,,Email,,,,,3.5 mm,,,,Yes 802.11 a/b/g/n/ac,,Yes,,,,,,Midnight Black,Yes,,4 GB,3500 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,"2.3 GHz, Octa Core",12.95 cm (5.1 Inches),,"Dual, LTE + LTE",,12 Megapixel,64 GB,Smartphone,,6 Months Warranty.,Dual sim,Android v6.0.1 (Marshmallow),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"Samsung Galaxy S8 Plus (Maple Gold, 64 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0677,"SAMSUNG GALAXY S DUOS 3  (Ceramic White, 4 GB) (B Grade)",/s/a/samsung-galaxy-s-duos-3-_ceramic-white_-4-gb_.jpg,/s/a/samsung-galaxy-s-duos-3-_ceramic-white_-4-gb_.jpg,/s/a/samsung-galaxy-s-duos-3-_ceramic-white_-4-gb_.jpg,"/samsung-galaxy-s-duos-3-sm-g313-grey2.jpg,/samsung-galaxy-s-duos-3-sm-g313-grey3.jpg,/samsung-galaxy-s-duos-3-sm-g313-grey4.jpg",samsung-galaxy-s-duos-3-ceramic-white-4-gb-b-grade,,,6 Months Warranty.,SM-G316HHAHINS/INU,0.2,Micro Sim,0.3 Megapixel,"Yes, HD",,Yes,,,Email,,Yes,Yes microUSB v2.0,Wi-Fi hotspot,3.5 mm,,,No,Yes 802.11 b/g/n,,Yes 21 Mbps HSPA+,,,,,62.9 x 121.4 x 10.8 mm,White,"Yes v4.0, A2DP",,512 MB,1500 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,Dual-core 1.2 GHz Cortex-A7,10.16 cm (4.0 Inches),,"Dual, GSM + GSM",,5.0 Megapixel,4 GB,Smartphone,,6 Months Warranty.,Dual sim,Android (KitKat),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,"SAMSUNG GALAXY S DUOS 3  (Ceramic White, 4 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0650,Samsung Galaxy A9 Pro (32GB Black) (B Grade),/s/a/samsung-galaxy-a9-pro-black.jpg,/s/a/samsung-galaxy-a9-pro-black.jpg,/s/a/samsung-galaxy-a9-pro-black.jpg,/Samsung-Galaxy-A5-Champagne-Gold2.jpg,samsung-galaxy-a9-pro-32gb-black-b-grade,,1920 x 1080 Pixels,6 Months Warranty.,Samsung Galaxy A9 Pro,0.2,Nano Sim,8 Megapixel,Yes,Yes,Yes,,,Email,,,"Yes, micro USB, v2",,3.5 mm,Android,"GLONASS, with Google Maps",,"Yes, 802.11 a/b/g/n/ac",,Yes,,,"GSM - 900, 1800; UMTS - 2100; 4G (LTE)",,76.8 x 158 x 5.9 mm,Black,"Yes, v4.1","Accelerometer, Proximity Sensor, Light Sensor, Magnetic Sensor, Fingerprint Sensor",4 GB,5000 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,,15.24 cm (6.0 Inches),,"Dual, GSM + LTE",,16 Megapixel,32 GB,Smartphone,Super AMOLED,6 Months Warranty.,Dual sim,Android Marshmallow 6,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,Samsung Galaxy A9 Pro (32GB Black) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0328,Yotaphone C9660 2GBÂ  (32GB WHITE) (B Grade),/y/o/yotaphone_c9660_2gb_32gb_black.png,/y/o/yotaphone_c9660_2gb_32gb_black.png,/y/o/yotaphone_c9660_2gb_32gb_black.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",yotaphone-c9660-black-b-grade,,,6 Months Warranty.,Yotaphone C9660,0.2,,1 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,Black,Yes,,2 GB,1800 mAh,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,,,10.92 cm (4.3 Inches),,,,13 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Single,Android 4.2,No,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,Yotaphone C9660 2GBÂ  (32GB WHITE) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0504,"SAMSUNG Galaxy J5 Prime (Gold, 16 GB) (B Grade)",/s/a/samsung-galaxy-j5-prime-_gold_-16-gb_.jpg,/s/a/samsung-galaxy-j5-prime-_gold_-16-gb_.jpg,/s/a/samsung-galaxy-j5-prime-_gold_-16-gb_.jpg,"/Samsung-Galaxy-J1-Blue2.jpg,/Samsung-Galaxy-J1-Blue3.jpg,/Samsung-Galaxy-J1-Blue4.jpg,/Samsung-Galaxy-J1-Blue5.jpg",samsung-galaxy-j5-prime-gold-16-gb-b-grade,,,6 Months Warranty.,Galaxy J5 Prime,0.2,,5.0 Megapixel,"Yes, Full HD",Yes,Yes,,,,Yes,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,GOLD,Yes,"Accelerometer, Light Sensor, Proximity Sensor",2 GB,2400 mAh,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Samsung,"1.4 GHz, Quad Core",12.7 cm (5.0 Inches),,,,13 Megapixel,16 GB,Smartphone,TFT,6 Months Warranty.,Dual sim,Android v6.0.1 (Marshmallow),Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,"SAMSUNG Galaxy J5 Prime (Gold, 16 GB) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0310,SAMSUNG GALAXY A7 (A700F) 16GB GOLD (B Grade),/s/a/samsung_galaxy_a7_a700f_16gb_gold.png,/s/a/samsung_galaxy_a7_a700f_16gb_gold.png,/s/a/samsung_galaxy_a7_a700f_16gb_gold.png,"/Samsung-Galaxy-A7-SM-A700F-Midnight-Black2.jpg,/Samsung-Galaxy-A7-SM-A700F-Midnight-Black3.jpg,/Samsung-Galaxy-A7-SM-A700F-Midnight-Black4.jpg,/Samsung-Galaxy-A7-SM-A700F-Midnight-Black5.jpg",samsung-galaxy-a7-a700f-16gb-gold-b-grade,,960 x 540 Pixels,6 Months Warranty.,,0.2,,5.0 Megapixel,Yes,,Yes,,,"GPRS, EDGE",,,USB 2.0,,3.5 mm,,,No,"Yes, 802.11 b/g/n",,Yes,,,,,151  x  76.2  x  6.3 mm,GOLD,"Yes, v4.0",,2 GB,2600 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Enabled,"Catalog, Search",GST12,No,Samsung,"1.5 Ghz, Quad Core",13.97 cm (5.5 Inches),,"Dual, GSM + LTE",,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,Android 4.4,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,SAMSUNG GALAXY A7 (A700F) 16GB GOLD (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0693,Nokia Lumia 530 Dual Sim (Black) (B Grade),/n/o/nokia-lumia-530-dual-grey1_1_1.jpg,/n/o/nokia-lumia-530-dual-grey1_1_1.jpg,/n/o/nokia-lumia-530-dual-grey1_1_1.jpg,,nokia-lumia-530-dual-sim-black-b-grade,,,6 Months Warranty.,Lumia 530 Dual Sim,0.2,Micro Sim,No,"Yes, HD",,Yes,,,Email,,Yes,Micro USB v1.1,Wi-fi Hotspot,3.5 mm,,,,802.11 b/g/n,,"Yes, 21.1 Mbps HSDPA; 5.76 Mbps HSUPA","13 hrs (2G), 10 hrs (3G)",528 hrs (2G),,"Handset, Battery, Charger, Earphone, User Manual, Warranty Card",62.3 x 119.7 x 11.7 mm,Black,"Yes, v4, Supported Profiles (GATT, A2DP 1.2, OPP 1.1, AVRCP, PBAP 1.1)","Accelerometer, Orientation Sensor",512 MB,1430 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Nokia,"1.2 Qualcomm Snapdragon 200, Quad Core",10.03 cm (3.95 Inches),,"Dual, GSM + GSM",,5.0 Megapixel,4 GB,Smartphone,,6 Months Warranty.,Dual sim,Windows 8.1,Yes,OPENMOBNTF,"<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.0 Inches</li><li>Windows 8.1</li><li>4 GB</li></ul>","<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.0 Inches</li><li>Windows 8.1</li><li>4 GB</li></ul>",,0,0,1,0,0,1,1,1,0,1,0,Nokia Lumia 530 Dual Sim (Black) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0245,LAVA C11S WHITE (B Grade),/l/a/lava_c11s_white.png,/l/a/lava_c11s_white.png,/l/a/lava_c11s_white.png,"/Infocus-M808-Silver2.jpg,/Infocus-M808-Silver3.jpg,/Infocus-M808-Silver4.jpg",lava-c11s-white-b-grade,,,6 Months Warranty.,C11s,0.2,,,,,Yes,,,,,,,,3.5 mm,,,,,,,,,,,,,,,,950 mAh Li-Ion,Yes ,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.2,Disabled,"Catalog, Search",GST12,No,Lava,,6.10 cm (2.4 Inches),,,,1.3 Megapixel,,Feature Phone,,6 Months Warranty.,,,Yes,OPENMOBNTF,<ul></ul>,<ul></ul>,,0,0,1,0,0,1,1,1,0,1,0,LAVA C11S WHITE (B Grade),simple,0
